,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,solar,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
3900,66.78,0.02,53.91,0.63,clear-day,370.5,0.0,0.0,,1016.1,"{'azimuth': 146, 'altitude': 69, 'dni': 907, 'ghi': 930.4, 'dhi': 84.6, 'etr': 1319.7}",Clear,66.78,2019-06-12 13:00:00,8,10,210,9.33,8.26
3901,68.6,0.01,53.24,0.58,clear-day,371.2,0.0,0.0,,1016.0,"{'azimuth': 186, 'altitude': 72, 'dni': 912.9, 'ghi': 953.2, 'dhi': 86.7, 'etr': 1319.7}",Clear,68.6,2019-06-12 14:00:00,8,10,198,10.72,10.13
3902,70.17,0.01,52.5,0.54,clear-day,370.7,0.0,0.0,,1015.5,"{'azimuth': 224, 'altitude': 67, 'dni': 905.7, 'ghi': 915.4, 'dhi': 83.2, 'etr': 1319.7}",Clear,70.17,2019-06-12 15:00:00,7,10,193,11.55,10.51
3903,71.03,0.01,51.89,0.51,clear-day,369.4,0.0,0.0,,1014.8,"{'azimuth': 246, 'altitude': 58, 'dni': 885.9, 'ghi': 822.1, 'dhi': 74.7, 'etr': 1319.7}",Clear,71.03,2019-06-12 16:00:00,6,10,191,12.22,10.38
3904,69.8,0.01,51.28,0.52,clear-day,368.2,0.0,0.0,,1014.4,"{'azimuth': 260, 'altitude': 47, 'dni': 851.4, 'ghi': 682.4, 'dhi': 62, 'etr': 1319.7}",Clear,69.8,2019-06-12 17:00:00,4,10,190,12.74,10.16
3905,69.57,0.01,51.28,0.52,clear-day,367.3,0.0,0.0,,1014.2,"{'azimuth': 271, 'altitude': 36, 'dni': 792.5, 'ghi': 507.1, 'dhi': 46.1, 'etr': 1319.7}",Clear,69.57,2019-06-12 18:00:00,3,10,188,13.52,10.2
3906,68.96,0.0,51.39,0.54,clear-day,366.5,0.0,0.0,,1014.3,"{'azimuth': 280, 'altitude': 24, 'dni': 694.9, 'ghi': 315.7, 'dhi': 28.7, 'etr': 1319.6}",Clear,68.96,2019-06-12 19:00:00,1,10,188,13.71,10.18
3907,68.04,0.01,51.57,0.56,clear-day,365.7,0.0,0.0,,1014.5,"{'azimuth': 289, 'altitude': 14, 'dni': 514.8, 'ghi': 132.4, 'dhi': 12, 'etr': 1319.6}",Clear,68.04,2019-06-12 20:00:00,0,10,189,13.52,9.74
3908,66.55,0.01,52.03,0.6,clear-day,364.8,0.0,0.0,,1015.0,"{'azimuth': 298, 'altitude': 3, 'dni': 119.6, 'ghi': 7.4, 'dhi': 0.7, 'etr': 1319.6}",Clear,66.55,2019-06-12 21:00:00,0,10,198,12.49,8.58
3909,64.39,0.0,52.18,0.65,clear-night,363.8,0.0,0.0,,1015.6,,Clear,64.39,2019-06-12 22:00:00,0,10,211,10.84,6.96
3910,62.63,0.01,52.09,0.68,clear-night,362.2,0.0,0.0,,1016.0,,Clear,62.63,2019-06-12 23:00:00,0,10,202,8.87,5.51
3911,61.46,0.01,52.19,0.72,clear-night,359.7,0,0,,1015.6,,Clear,61.46,2019-06-13 00:00:00,0,10,156,6.16,4.05
3912,60.66,0.01,52.11,0.73,clear-night,356.7,0,0,,1015.4,,Clear,60.66,2019-06-13 01:00:00,0,10,84,3.24,2.65
3913,59.69,0.03,52.39,0.77,clear-night,353.8,0,0,,1015.4,,Clear,59.69,2019-06-13 02:00:00,0,10,34,2.19,2.19
3914,58.64,0.02,51.73,0.78,clear-night,351.3,0,0,,1015.2,,Clear,58.64,2019-06-13 03:00:00,0,10,24,2.46,2.46
3915,57.72,0.02,51.04,0.78,clear-night,349.1,0,0,,1015.4,,Clear,57.72,2019-06-13 04:00:00,0,10,35,3.19,3.19
3916,57.63,0.0,50.87,0.78,clear-night,347.5,0,0,,1015.2,,Clear,57.63,2019-06-13 05:00:00,0,10,40,4.21,3.98
3917,58.08,0.0,51.33,0.78,clear-night,347.0,0,0,,1015.2,,Clear,58.08,2019-06-13 06:00:00,0,10,35,4.93,4.59
3918,59.17,0.0,52.13,0.77,clear-day,347.2,0,0,,1015.2,"{'azimuth': 64, 'altitude': 6, 'dni': 271.8, 'ghi': 32.1, 'dhi': 2.9, 'etr': 1319.5}",Clear,59.17,2019-06-13 07:00:00,0,10,28,5.66,5.11
3919,60.89,0.0,53.07,0.75,clear-day,347.1,0,0,,1015.2,"{'azimuth': 73, 'altitude': 17, 'dni': 581.1, 'ghi': 183.2, 'dhi': 16.7, 'etr': 1319.5}",Clear,60.89,2019-06-13 08:00:00,1,10,30,6.2,5.58
3920,63.48,0.0,54.14,0.72,clear-day,346.0,0,0,,1015.2,"{'azimuth': 82, 'altitude': 28, 'dni': 729.2, 'ghi': 372.1, 'dhi': 33.8, 'etr': 1319.5}",Clear,63.48,2019-06-13 09:00:00,2,10,48,6.35,5.81
3921,66.65,0.01,54.99,0.66,clear-day,344.6,0,0,,1015.2,"{'azimuth': 92, 'altitude': 39, 'dni': 813.1, 'ghi': 561.3, 'dhi': 51, 'etr': 1319.5}",Clear,66.65,2019-06-13 10:00:00,3,10,76,6.41,6.13
3922,69.42,0.01,55.25,0.61,clear-day,343.4,0,0,,1015.2,"{'azimuth': 104, 'altitude': 50, 'dni': 863.9, 'ghi': 728, 'dhi': 66.2, 'etr': 1319.5}",Clear,69.42,2019-06-13 11:00:00,5,10,97,6.97,6.71
3923,71.24,0.0,54.99,0.56,clear-day,342.6,0,0,,1014.9,"{'azimuth': 119, 'altitude': 60, 'dni': 895.2, 'ghi': 856.9, 'dhi': 77.9, 'etr': 1319.4}",Clear,71.24,2019-06-13 12:00:00,7,10,106,8.13,7.84
3924,72.21,0.0,54.2,0.53,clear-day,341.9,0,0,,1014.6,"{'azimuth': 145, 'altitude': 69, 'dni': 911.2, 'ghi': 934.9, 'dhi': 85, 'etr': 1319.4}",Clear,72.21,2019-06-13 13:00:00,8,10,109,9.58,9.38
3925,74.01,0.01,51.79,0.46,clear-day,341.1,0,0,,1014.4,"{'azimuth': 186, 'altitude': 72, 'dni': 914.1, 'ghi': 954.7, 'dhi': 86.8, 'etr': 1319.4}",Clear,74.01,2019-06-13 14:00:00,9,10,103,10.54,9.12
3926,74.5,0.07,50.95,0.44,clear-day,340.2,0,0,,1014.0,"{'azimuth': 224, 'altitude': 67, 'dni': 889.9, 'ghi': 899.9, 'dhi': 81.8, 'etr': 1319.4}",Clear,74.5,2019-06-13 15:00:00,8,10,104,11.44,10.11
3927,73.9,0.16,50.37,0.44,clear-day,339.1,0,0,,1013.7,"{'azimuth': 246, 'altitude': 58, 'dni': 843.3, 'ghi': 783.2, 'dhi': 71.2, 'etr': 1319.4}",Clear,73.9,2019-06-13 16:00:00,6,10,101,12.17,10.88
3928,72.29,0.24,49.86,0.45,clear-day,337.7,0,0,,1013.4,"{'azimuth': 260, 'altitude': 47, 'dni': 776.8, 'ghi': 623.4, 'dhi': 56.7, 'etr': 1319.4}",Clear,72.29,2019-06-13 17:00:00,4,10,98,12.85,11.42
3929,72.1,0.33,49.58,0.45,partly-cloudy-day,335.8,0,0,,1012.9,"{'azimuth': 271, 'altitude': 36, 'dni': 686.5, 'ghi': 440.1, 'dhi': 40, 'etr': 1319.4}",Partly Cloudy,72.1,2019-06-13 18:00:00,3,10,92,13.47,11.57
3930,71.78,0.42,49.26,0.45,partly-cloudy-day,333.5,0,0,,1012.3,"{'azimuth': 280, 'altitude': 24, 'dni': 563.2, 'ghi': 256.6, 'dhi': 23.3, 'etr': 1319.4}",Partly Cloudy,71.78,2019-06-13 19:00:00,1,10,83,14.05,11.3
3931,71.0,0.48,49.21,0.46,partly-cloudy-day,331.0,0,0,,1012.2,"{'azimuth': 289, 'altitude': 14, 'dni': 394.4, 'ghi': 101.9, 'dhi': 9.3, 'etr': 1319.4}",Partly Cloudy,71.0,2019-06-13 20:00:00,0,10,76,14.75,11.08
3932,69.44,0.52,50.05,0.5,partly-cloudy-day,328.5,0,0,,1012.4,"{'azimuth': 298, 'altitude': 3, 'dni': 91, 'ghi': 5.8, 'dhi': 0.5, 'etr': 1319.3}",Partly Cloudy,69.44,2019-06-13 21:00:00,0,10,72,15.64,10.85
3933,67.1,0.55,50.92,0.56,partly-cloudy-night,326.0,0,0,,1012.9,,Partly Cloudy,67.1,2019-06-13 22:00:00,0,10,68,16.66,10.61
3934,65.09,0.55,51.23,0.61,partly-cloudy-night,324.0,0,0,,1013.1,,Partly Cloudy,65.09,2019-06-13 23:00:00,0,10,62,17.84,10.45
3935,64.25,0.51,50.78,0.62,partly-cloudy-night,322.9,0,0,,1012.2,,Partly Cloudy,64.25,2019-06-14 00:00:00,0,10,54,19.35,10.77
3936,63.49,0.45,50.02,0.61,partly-cloudy-night,322.2,0,0,,1011.7,,Partly Cloudy,63.49,2019-06-14 01:00:00,0,10,45,21.01,11.17
3937,63.87,0.45,49.49,0.59,partly-cloudy-night,322.1,0,0,,1011.1,,Partly Cloudy,63.87,2019-06-14 02:00:00,0,10,37,22.1,11.84
3938,63.11,0.54,50.51,0.63,partly-cloudy-night,322.8,0,0,,1010.3,,Partly Cloudy,63.11,2019-06-14 03:00:00,0,10,34,22.35,12.03
3939,62.44,0.68,52.41,0.7,partly-cloudy-night,324.0,0,0,,1009.2,,Mostly Cloudy,62.44,2019-06-14 04:00:00,0,10,34,22.02,12.07
3940,63.82,0.79,54.59,0.72,partly-cloudy-night,324.5,0,0,,1009.1,,Mostly Cloudy,63.82,2019-06-14 05:00:00,0,10,34,21.21,12.18
3941,64.39,0.85,55.81,0.74,partly-cloudy-night,324.1,0,0,,1008.2,,Mostly Cloudy,64.39,2019-06-14 06:00:00,0,10,32,19.93,12.11
3942,65.29,0.87,56.84,0.74,partly-cloudy-day,323.0,0,0,,1008.1,"{'azimuth': 64, 'altitude': 6, 'dni': 110.7, 'ghi': 13.1, 'dhi': 1.2, 'etr': 1319.2}",Mostly Cloudy,65.29,2019-06-14 07:00:00,0,10,30,18.18,11.93
3943,66.72,0.88,57.82,0.73,cloudy,322.1,0,0,,1008.3,"{'azimuth': 73, 'altitude': 17, 'dni': 226.3, 'ghi': 71.3, 'dhi': 6.5, 'etr': 1319.2}",Overcast,66.72,2019-06-14 08:00:00,1,10,29,16.08,11.51
3944,68.83,0.92,58.88,0.71,cloudy,321.6,0,0,,1009.2,"{'azimuth': 82, 'altitude': 28, 'dni': 253.3, 'ghi': 129.3, 'dhi': 11.8, 'etr': 1319.2}",Overcast,68.83,2019-06-14 09:00:00,1,10,23,13.26,10.51
3945,71.26,0.96,59.9,0.67,cloudy,321.4,0.0009,0.02,rain,1009.3,"{'azimuth': 92, 'altitude': 39, 'dni': 246.4, 'ghi': 170, 'dhi': 15.5, 'etr': 1319.2}",Overcast,71.26,2019-06-14 10:00:00,2,10,20,10.32,9.09
3946,73.77,0.98,60.7,0.64,cloudy,321.6,0.0016,0.02,rain,1009.7,"{'azimuth': 103, 'altitude': 50, 'dni': 241.6, 'ghi': 203.6, 'dhi': 18.5, 'etr': 1319.2}",Overcast,73.7,2019-06-14 11:00:00,3,10,35,8.98,8.15
3947,76.22,0.96,60.94,0.59,cloudy,322.7,0.0011,0.02,rain,1009.9,"{'azimuth': 119, 'altitude': 60, 'dni': 266.6, 'ghi': 255.2, 'dhi': 23.2, 'etr': 1319.2}",Overcast,76.11,2019-06-14 12:00:00,4,10,91,8.4,7.66
3948,77.75,0.93,60.53,0.56,cloudy,324.4,0.0003,0.02,rain,1010.0,"{'azimuth': 145, 'altitude': 69, 'dni': 303.9, 'ghi': 311.8, 'dhi': 28.3, 'etr': 1319.2}",Overcast,77.67,2019-06-14 13:00:00,4,10,167,9.67,7.79
3949,79.06,0.91,59.87,0.52,cloudy,325.1,0,0,,1010.3,"{'azimuth': 186, 'altitude': 72, 'dni': 332.8, 'ghi': 347.8, 'dhi': 31.6, 'etr': 1319.2}",Overcast,79.01,2019-06-14 14:00:00,5,10,207,11.73,11.43
3950,80.83,0.91,59.58,0.5,cloudy,324.0,0,0,,1010.1,"{'azimuth': 224, 'altitude': 67, 'dni': 327.2, 'ghi': 331, 'dhi': 30.1, 'etr': 1319.2}",Overcast,80.06,2019-06-14 15:00:00,5,10,225,13.44,12.75
3951,79.7,0.68,59.24,0.5,partly-cloudy-day,322.0,0,0,,1009.9,"{'azimuth': 246, 'altitude': 58, 'dni': 528.1, 'ghi': 490.9, 'dhi': 44.6, 'etr': 1319.1}",Mostly Cloudy,79.69,2019-06-14 16:00:00,5,10,238,15.65,14.15
3952,79.86,0.48,59.27,0.49,partly-cloudy-day,320.6,0,0,,1009.9,"{'azimuth': 260, 'altitude': 47, 'dni': 650.7, 'ghi': 522.7, 'dhi': 47.5, 'etr': 1319.1}",Partly Cloudy,79.85,2019-06-14 17:00:00,4,10,237,17.41,15.07
3953,79.08,0.29,59.56,0.51,clear-day,320.4,0,0,,1010.1,"{'azimuth': 271, 'altitude': 36, 'dni': 701.6, 'ghi': 450.5, 'dhi': 41, 'etr': 1319.1}",Clear,79.07,2019-06-14 18:00:00,3,10,236,18.67,14.97
3954,77.55,0.22,60.14,0.55,clear-day,320.9,0,0,,1010.5,"{'azimuth': 280, 'altitude': 25, 'dni': 640.4, 'ghi': 292.5, 'dhi': 26.6, 'etr': 1319.1}",Clear,77.51,2019-06-14 19:00:00,1,10,231,19.47,14.78
3955,74.53,0.15,60.25,0.61,clear-day,320.9,0,0,,1011.2,"{'azimuth': 289, 'altitude': 14, 'dni': 494, 'ghi': 128.3, 'dhi': 11.7, 'etr': 1319.1}",Clear,74.5,2019-06-14 20:00:00,0,10,227,19.35,14.2
3956,72.19,0.09,59.93,0.65,clear-day,320.1,0,0,,1011.9,"{'azimuth': 298, 'altitude': 3, 'dni': 124.3, 'ghi': 8, 'dhi': 0.7, 'etr': 1319.1}",Clear,72.19,2019-06-14 21:00:00,0,10,228,17.81,12.01
3957,69.87,0.04,59.28,0.69,clear-night,318.8,0,0,,1012.5,,Clear,69.87,2019-06-14 22:00:00,0,10,233,15.35,10.06
3958,68.04,0.0,58.22,0.71,clear-night,334.5,0,0,,1013.1,,Clear,68.04,2019-06-14 23:00:00,0,10,232,12.57,7.79
3959,66.99,0.01,58.77,0.75,clear-night,335.8,0,0,,1013.5,,Clear,66.99,2019-06-15 00:00:00,0,10,242,9.92,6.06
3960,65.96,0.02,59.25,0.79,clear-night,337.2,0,0,,1013.7,,Clear,65.95,2019-06-15 01:00:00,0,10,243,7.29,5.01
3961,64.89,0.1,59.38,0.83,clear-night,338.4,0,0,,1013.8,,Clear,64.83,2019-06-15 02:00:00,0,10,227,5.19,3.71
3962,63.56,0.02,59.1,0.86,clear-night,339.8,0,0,,1013.8,,Clear,63.49,2019-06-15 03:00:00,0,10,151,4.01,3.09
3963,62.51,0.01,58.69,0.88,clear-night,341.0,0,0,,1013.7,,Clear,62.45,2019-06-15 04:00:00,0,10,332,3.24,2.76
3964,61.8,0.14,58.44,0.89,clear-night,341.6,0,0,,1013.9,,Clear,61.75,2019-06-15 05:00:00,0,10,327,2.66,2.49
3965,61.73,0.51,58.52,0.89,partly-cloudy-night,340.5,0,0,,1014.2,,Partly Cloudy,61.66,2019-06-15 06:00:00,0,10,23,2.6,2.35
3966,62.38,0.65,58.93,0.89,partly-cloudy-day,338.7,0,0,,1015.0,"{'azimuth': 64, 'altitude': 6, 'dni': 170.3, 'ghi': 20.1, 'dhi': 1.8, 'etr': 1319}",Mostly Cloudy,62.28,2019-06-15 07:00:00,0,10,38,3.06,2.73
3967,64.35,0.66,59.89,0.86,partly-cloudy-day,338.0,0,0,,1015.5,"{'azimuth': 73, 'altitude': 17, 'dni': 358.7, 'ghi': 113, 'dhi': 10.3, 'etr': 1319}",Mostly Cloudy,64.19,2019-06-15 08:00:00,0,10,36,3.52,3.06
3968,67.71,0.19,60.8,0.79,clear-day,339.9,0,0,,1015.9,"{'azimuth': 82, 'altitude': 28, 'dni': 682.2, 'ghi': 348, 'dhi': 31.6, 'etr': 1319}",Clear,67.54,2019-06-15 09:00:00,2,10,62,3.77,3.75
3969,70.84,0.17,61.72,0.73,clear-day,342.9,0,0,,1016.1,"{'azimuth': 92, 'altitude': 39, 'dni': 768, 'ghi': 529.9, 'dhi': 48.2, 'etr': 1319}",Clear,70.62,2019-06-15 10:00:00,3,10,85,4.98,4.94
3970,73.34,0.24,62.01,0.68,clear-day,344.8,0,0,,1016.5,"{'azimuth': 103, 'altitude': 50, 'dni': 789.5, 'ghi': 665.1, 'dhi': 60.5, 'etr': 1318.9}",Clear,73.12,2019-06-15 11:00:00,5,10,98,6.22,6.22
3971,75.01,0.21,62.03,0.64,clear-day,344.8,0,0,,1016.8,"{'azimuth': 119, 'altitude': 60, 'dni': 830.5, 'ghi': 795, 'dhi': 72.3, 'etr': 1318.9}",Clear,74.8,2019-06-15 12:00:00,6,10,115,7.12,6.88
3972,75.56,0.15,61.3,0.62,clear-day,343.6,0,0,,1016.9,"{'azimuth': 145, 'altitude': 69, 'dni': 869.1, 'ghi': 892, 'dhi': 81.1, 'etr': 1318.9}",Clear,75.43,2019-06-15 13:00:00,8,10,126,8.05,7.69
3973,76.05,0.07,60.71,0.59,clear-day,341.9,0,0,,1017.0,"{'azimuth': 186, 'altitude': 72, 'dni': 897, 'ghi': 937.5, 'dhi': 85.2, 'etr': 1318.9}",Clear,75.97,2019-06-15 14:00:00,9,10,132,8.65,8.15
3974,76.43,0.15,60.63,0.58,clear-day,339.4,0,0,,1016.7,"{'azimuth': 223, 'altitude': 67, 'dni': 863, 'ghi': 873.6, 'dhi': 79.4, 'etr': 1318.9}",Clear,76.35,2019-06-15 15:00:00,8,10,132,9.28,8.68
3975,76.02,0.16,60.7,0.59,clear-day,336.3,0,0,,1016.6,"{'azimuth': 246, 'altitude': 58, 'dni': 843.7, 'ghi': 784.8, 'dhi': 71.3, 'etr': 1318.9}",Clear,75.94,2019-06-15 16:00:00,6,10,129,10.24,9.03
3976,75.22,0.02,60.84,0.61,clear-day,334.2,0,0,,1016.7,"{'azimuth': 260, 'altitude': 47, 'dni': 849.1, 'ghi': 682.9, 'dhi': 62.1, 'etr': 1318.9}",Clear,75.13,2019-06-15 17:00:00,5,10,125,11.63,8.86
3977,74.12,0.02,60.73,0.63,clear-day,333.6,0,0,,1016.8,"{'azimuth': 271, 'altitude': 36, 'dni': 791.3, 'ghi': 508.9, 'dhi': 46.3, 'etr': 1318.9}",Clear,74.04,2019-06-15 18:00:00,3,10,116,13.5,9.05
3978,72.64,0.02,60.33,0.65,clear-day,333.9,0,0,,1017.0,"{'azimuth': 280, 'altitude': 25, 'dni': 694.6, 'ghi': 318, 'dhi': 28.9, 'etr': 1318.9}",Clear,72.61,2019-06-15 19:00:00,1,10,108,15.39,9.58
3979,70.99,0.02,59.65,0.67,clear-day,334.9,0,0,,1017.4,"{'azimuth': 289, 'altitude': 14, 'dni': 518, 'ghi': 135.2, 'dhi': 12.3, 'etr': 1318.9}",Clear,70.99,2019-06-15 20:00:00,0,10,106,15.84,8.8
3980,68.98,0.02,58.9,0.7,clear-day,336.6,0,0,,1018.3,"{'azimuth': 298, 'altitude': 3, 'dni': 130.9, 'ghi': 8.6, 'dhi': 0.8, 'etr': 1318.8}",Clear,68.98,2019-06-15 21:00:00,0,10,114,13.67,6.66
3981,67.06,0.03,58.47,0.74,clear-night,338.9,0,0,,1019.4,,Clear,67.06,2019-06-15 22:00:00,0,10,127,10.07,4.59
3982,65.79,0.02,58.07,0.76,clear-night,340.7,0,0,,1020.1,,Clear,65.79,2019-06-15 23:00:00,0,10,134,7.1,3.04
3983,64.47,0.02,57.2,0.77,clear-night,345.3,0,0,,1020.6,,Clear,64.47,2019-06-16 00:00:00,0,10,227,4.85,2.55
3984,63.77,0.0,57.22,0.79,clear-night,343.1,0,0,,1020.8,,Clear,63.77,2019-06-16 01:00:00,0,10,290,4.96,3.17
3985,63.99,0.0,57.74,0.8,clear-night,343.0,0,0,,1020.7,,Clear,63.99,2019-06-16 02:00:00,0,10,285,5.73,4.34
3986,63.04,0.0,57.21,0.81,clear-night,339.8,0,0,,1020.7,,Clear,63.04,2019-06-16 03:00:00,0,10,268,5.96,4.63
3987,62.24,0.0,56.74,0.82,clear-night,336.2,0,0,,1020.3,,Clear,62.24,2019-06-16 04:00:00,0,10,318,6.24,4.84
3988,61.78,0.0,56.49,0.83,clear-night,333.5,0,0,,1020.0,,Clear,61.78,2019-06-16 05:00:00,0,10,301,6.37,4.76
3989,61.42,0.0,56.65,0.84,clear-night,333.2,0,0,,1019.9,,Clear,61.42,2019-06-16 06:00:00,0,10,298,6.2,4.53
3990,61.78,0.0,56.98,0.84,clear-day,334.0,0,0,,1020.1,"{'azimuth': 64, 'altitude': 6, 'dni': 271.4, 'ghi': 32, 'dhi': 2.9, 'etr': 1318.7}",Clear,61.78,2019-06-16 07:00:00,0,10,303,5.87,4.03
3991,64.12,0.0,57.92,0.8,clear-day,332.5,0,0,,1020.9,"{'azimuth': 73, 'altitude': 17, 'dni': 580.9, 'ghi': 182.8, 'dhi': 16.6, 'etr': 1318.7}",Clear,64.12,2019-06-16 08:00:00,1,10,326,4.35,3.5
3992,66.65,0.0,58.88,0.76,clear-day,331.7,0,0,,1021.0,"{'azimuth': 82, 'altitude': 28, 'dni': 729.3, 'ghi': 371.8, 'dhi': 33.8, 'etr': 1318.7}",Clear,66.65,2019-06-16 09:00:00,2,10,16,4.21,2.97
3993,69.54,0.0,60.45,0.73,clear-day,330.5,0,0,,1021.2,"{'azimuth': 92, 'altitude': 39, 'dni': 813.6, 'ghi': 561.1, 'dhi': 51, 'etr': 1318.7}",Clear,69.46,2019-06-16 10:00:00,3,10,105,4.62,3.19
3994,72.68,0.0,58.15,0.6,clear-day,329.5,0,0,,1020.9,"{'azimuth': 103, 'altitude': 50, 'dni': 863.9, 'ghi': 727.7, 'dhi': 66.2, 'etr': 1318.7}",Clear,72.68,2019-06-16 11:00:00,6,10,210,5.5,3.41
3995,74.52,0.0,61.32,0.64,clear-day,328.8,0,0,,1020.8,"{'azimuth': 119, 'altitude': 60, 'dni': 894.5, 'ghi': 856.2, 'dhi': 77.8, 'etr': 1318.7}",Clear,74.39,2019-06-16 12:00:00,8,10,184,7.86,4.92
3996,75.58,0.18,60.17,0.59,clear-day,328.1,0,0,,1020.4,"{'azimuth': 145, 'altitude': 69, 'dni': 857.4, 'ghi': 880, 'dhi': 80, 'etr': 1318.7}",Clear,75.56,2019-06-16 13:00:00,8,10,195,10.98,7.07
3997,77.55,0.35,59.42,0.54,partly-cloudy-day,323.6,0,0,,1020.0,"{'azimuth': 186, 'altitude': 72, 'dni': 777.8, 'ghi': 813.1, 'dhi': 73.9, 'etr': 1318.7}",Partly Cloudy,77.55,2019-06-16 14:00:00,8,10,197,13.49,9.45
3998,78.38,0.43,59.09,0.52,partly-cloudy-day,321.3,0,0,,1019.4,"{'azimuth': 223, 'altitude': 67, 'dni': 727.8, 'ghi': 737.1, 'dhi': 67, 'etr': 1318.7}",Partly Cloudy,78.38,2019-06-16 15:00:00,7,10,197,14.88,10.74
3999,78.34,0.33,58.92,0.51,partly-cloudy-day,318.8,0,0,,1018.6,"{'azimuth': 246, 'altitude': 58, 'dni': 769.7, 'ghi': 716.4, 'dhi': 65.1, 'etr': 1318.7}",Partly Cloudy,78.34,2019-06-16 16:00:00,6,10,197,15.68,11.14
4000,77.67,0.71,58.92,0.52,partly-cloudy-day,317.0,0,0,,1018.1,"{'azimuth': 260, 'altitude': 47, 'dni': 488.4, 'ghi': 393.2, 'dhi': 35.7, 'etr': 1318.6}",Mostly Cloudy,77.67,2019-06-16 17:00:00,4,10,199,16.01,11.18
4001,76.34,0.6,58.92,0.55,partly-cloudy-day,315.9,0,0,,1017.7,"{'azimuth': 271, 'altitude': 36, 'dni': 532.5, 'ghi': 343, 'dhi': 31.2, 'etr': 1318.6}",Mostly Cloudy,76.34,2019-06-16 18:00:00,3,10,200,15.92,10.48
4002,74.66,0.74,58.89,0.58,partly-cloudy-day,315.6,0,0,,1017.7,"{'azimuth': 280, 'altitude': 25, 'dni': 375.3, 'ghi': 172.3, 'dhi': 15.7, 'etr': 1318.6}",Mostly Cloudy,74.66,2019-06-16 19:00:00,1,10,203,15.38,9.91
4003,72.76,0.63,59.18,0.62,partly-cloudy-day,317.0,0,0,,1017.4,"{'azimuth': 289, 'altitude': 14, 'dni': 335.9, 'ghi': 88.1, 'dhi': 8, 'etr': 1318.6}",Mostly Cloudy,72.76,2019-06-16 20:00:00,0,10,206,14.14,8.95
4004,70.52,0.93,58.74,0.66,cloudy,318.2,0,0,,1017.5,"{'azimuth': 298, 'altitude': 3, 'dni': 45.7, 'ghi': 3.1, 'dhi': 0.3, 'etr': 1318.6}",Overcast,70.52,2019-06-16 21:00:00,0,10,211,12.96,8.03
4005,68.43,0.97,57.96,0.69,cloudy,319.9,0,0,,1017.8,,Overcast,68.43,2019-06-16 22:00:00,0,10,217,11.6,6.86
4006,67.04,0.92,57.54,0.72,cloudy,321.2,0,0,,1018.2,,Overcast,67.04,2019-06-16 23:00:00,0,10,222,10.54,5.9
4007,66.06,0.81,57.57,0.74,partly-cloudy-night,321.6,0,0,,1018.3,,Mostly Cloudy,66.06,2019-06-17 00:00:00,0,10,221,10.12,5.62
4008,65.15,0.59,57.47,0.76,partly-cloudy-night,321.7,0,0,,1018.7,,Partly Cloudy,65.15,2019-06-17 01:00:00,0,10,297,10.0,5.61
4009,65.16,0.69,55.04,0.7,partly-cloudy-night,323.4,0,0,,1018.4,,Mostly Cloudy,65.16,2019-06-17 02:00:00,0,10,277,8.27,4.82
4010,64.12,0.82,54.97,0.72,partly-cloudy-night,324.2,0,0,,1018.0,,Mostly Cloudy,64.12,2019-06-17 03:00:00,0,10,276,7.65,4.89
4011,63.36,0.81,55.26,0.75,partly-cloudy-night,325.0,0,0,,1016.8,,Mostly Cloudy,63.36,2019-06-17 04:00:00,0,10,290,7.11,5.09
4012,63.31,0.81,55.86,0.77,partly-cloudy-night,326.4,0,0,,1016.6,,Mostly Cloudy,63.31,2019-06-17 05:00:00,0,10,287,6.61,4.99
4013,63.33,0.72,56.28,0.78,partly-cloudy-night,328.9,0,0,,1016.6,,Mostly Cloudy,63.33,2019-06-17 06:00:00,0,10,281,6.29,4.83
4014,63.81,0.42,56.77,0.78,partly-cloudy-day,331.9,0,0,,1017.0,"{'azimuth': 64, 'altitude': 6, 'dni': 217.8, 'ghi': 25.6, 'dhi': 2.3, 'etr': 1318.5}",Partly Cloudy,63.81,2019-06-17 07:00:00,0,10,270,5.88,4.66
4015,65.95,0.35,57.97,0.75,partly-cloudy-day,334.5,0,0,,1017.3,"{'azimuth': 73, 'altitude': 17, 'dni': 494.7, 'ghi': 155.5, 'dhi': 14.1, 'etr': 1318.5}",Partly Cloudy,65.95,2019-06-17 08:00:00,1,10,274,6.7,4.83
4016,69.79,0.31,59.04,0.69,clear-day,336.7,0,0,,1017.2,"{'azimuth': 82, 'altitude': 28, 'dni': 637.3, 'ghi': 324.7, 'dhi': 29.5, 'etr': 1318.5}",Clear,69.79,2019-06-17 09:00:00,2,10,274,6.11,4.05
4017,72.96,0.3,59.4,0.62,clear-day,338.8,0,0,,1017.6,"{'azimuth': 92, 'altitude': 39, 'dni': 716.1, 'ghi': 493.7, 'dhi': 44.9, 'etr': 1318.5}",Clear,72.96,2019-06-17 10:00:00,3,10,227,5.56,3.71
4018,75.78,0.28,59.3,0.57,clear-day,340.5,0,0,,1017.3,"{'azimuth': 103, 'altitude': 50, 'dni': 768.9, 'ghi': 647.5, 'dhi': 58.9, 'etr': 1318.5}",Clear,75.78,2019-06-17 11:00:00,5,10,222,5.71,4.06
