,num_incident,accident_type
79601,2018S002879,frontal-lateral_collision
79602,2018S002880,lateral_collision
79603,2018S002881,rear-end_collision
79604,2018S002882,lateral_collision
79605,2018S002883,rear-end_collision
79606,2018S002884,lateral_collision
79607,2018S002885,rear-end_collision
79608,2018S002886,lateral_collision
79609,2018S002887,rear-end_collision
79610,2018S002888,frontal-lateral_collision
79611,2018S002889,fall--motorcycle
79612,2018S002890,lateral_collision
79613,2018S002891,lateral_collision
79614,2018S002892,frontal-lateral_collision
79615,2018S002893,"crash_into_stationary,fall--motorcycle"
79616,2018S002894,lateral_collision
79617,2018S002895,fall--motorcycle
79618,2018S002896,frontal-lateral_collision
79619,2018S002897,fall--motorcycle
79620,2018S002898,fall--motorcycle
79621,2018S002899,run_over
79622,2018S002900,crash_into_stationary
79623,2018S002901,frontal-lateral_collision
79624,2018S002902,rear-end_collision
79625,2018S002903,crash_into_stationary
79626,2018S002904,crash_into_stationary
79627,2018S002905,lateral_collision
79628,2018S002906,rear-end_collision
79629,2018S002907,lateral_collision
79630,2018S002908,fall_inside_vehicle
79631,2018S002909,lateral_collision
79632,2018S002910,frontal-lateral_collision
79633,2018S002911,lateral_collision
79634,2018S002912,lateral_collision
79635,2018S002913,crash_into_stationary
79636,2018S002914,frontal-lateral_collision
79637,2018S002915,lateral_collision
79638,2018S002916,rear-end_collision
79639,2018S002917,multiple_rear-end_collision
79640,2018S002918,run_over
79641,2018S002919,lateral_collision
79642,2018S002920,multiple_rear-end_collision
79643,2018S002921,crash_into_stationary
79644,2018S002922,rear-end_collision
79645,2018S002923,frontal-lateral_collision
79646,2018S002924,fall_inside_vehicle
79647,2018S002925,run_over
79648,2018S002926,lateral_collision
79649,2018S002927,rear-end_collision
79650,2018S002928,"Other_types,crash_into_stationary"
79651,2018S002929,lateral_collision
79652,2018S002930,rear-end_collision
79653,2018S002931,multiple_rear-end_collision
79654,2018S002932,lateral_collision
79655,2018S002933,crash_into_stationary
79656,2018S002934,rear-end_collision
79657,2018S002935,lateral_collision
79658,2018S002936,fall--motorcycle
79659,2018S002937,fall--motorcycle
79660,2018S002938,frontal-lateral_collision
79661,2018S002939,lateral_collision
79662,2018S002940,frontal-lateral_collision
79663,2018S002941,rear-end_collision
79664,2018S002942,fall--motorcycle
79665,2018S002943,rear-end_collision
79666,2018S002944,lateral_collision
79667,2018S002945,run_over
79668,2018S002946,fall_inside_vehicle
79669,2018S002947,rear-end_collision
79670,2018S002948,fall--motorcycle
79671,2018S002949,rear-end_collision
79672,2018S002950,multiple_rear-end_collision
79673,2018S002951,lateral_collision
79674,2018S002952,multiple_rear-end_collision
79675,2018S002953,"lateral_collision,frontal-lateral_collision"
79676,2018S002954,"rear-end_collision,lateral_collision"
79677,2018S002955,frontal-lateral_collision
79678,2018S002956,lateral_collision
79679,2018S002957,frontal-lateral_collision
79680,2018S002958,lateral_collision
79681,2018S002959,"Other_types,rear-end_collision"
79682,2018S002960,frontal-lateral_collision
79683,2018S002961,run_over
79684,2018S002962,"run_over,frontal-lateral_collision"
79685,2018S002963,multiple_rear-end_collision
79686,2018S002964,frontal-lateral_collision
79687,2018S002965,rear-end_collision
79688,2018S002966,rear-end_collision
79689,2018S002967,lateral_collision
79690,2018S002968,run_over
79691,2018S002969,frontal-lateral_collision
79692,2018S002970,"fall--motorcycle,run_over"
79693,2018S002971,lateral_collision
79694,2018S002972,rear-end_collision
79695,2018S002973,fall_inside_vehicle
79696,2018S002974,fall--motorcycle
79697,2018S002975,rear-end_collision
79698,2018S002976,fall--motorcycle
79699,2018S002977,rear-end_collision
79700,2018S002978,rear-end_collision
79701,2018S002979,lateral_collision
79702,2018S002980,lateral_collision
79703,2018S002981,rear-end_collision
79704,2018S002982,lateral_collision
79705,2018S002983,run_over
79706,2018S002984,run_over
79707,2018S002985,frontal-lateral_collision
79708,2018S002986,run_over
79709,2018S002987,frontal-lateral_collision
79710,2018S002988,fall_inside_vehicle
79711,2018S002989,lateral_collision
79712,2018S002990,lateral_collision
79713,2018S002991,run_over
79714,2018S002992,fall_inside_vehicle
79715,2018S002993,fall--motorcycle
79716,2018S002994,rear-end_collision
79717,2018S002995,fall_inside_vehicle
79718,2018S002996,crash_into_stationary
79719,2018S002997,fall--motorcycle
79720,2018S002998,frontal_collision
79721,2018S002999,run_over
79722,2018S003000,lateral_collision
79723,2018S003001,fall--motorcycle
79724,2018S003002,rear-end_collision
79725,2018S003003,rear-end_collision
79726,2018S003004,rear-end_collision
79727,2018S003005,lateral_collision
79728,2018S003006,frontal-lateral_collision
79729,2018S003007,"run_over,frontal_collision"
79730,2018S003008,lateral_collision
79731,2018S003009,rear-end_collision
79732,2018S003010,fall_inside_vehicle
79733,2018S003011,run_over
79734,2018S003012,lateral_collision
79735,2018S003013,fall_inside_vehicle
79736,2018S003014,lateral_collision
79737,2018S003015,lateral_collision
79738,2018S003016,run_over
79739,2018S003017,lateral_collision
79740,2018S003018,lateral_collision
79741,2018S003019,rear-end_collision
79742,2018S003020,frontal-lateral_collision
79743,2018S003021,lateral_collision
79744,2018S003022,Other_types
79745,2018S003023,crash_into_stationary
79746,2018S003024,frontal-lateral_collision
79747,2018S003025,Other_types
79748,2018S003026,crash_into_stationary
79749,2018S003027,frontal-lateral_collision
79750,2018S003028,lateral_collision
79751,2018S003029,run_over
79752,2018S003030,run_over
79753,2018S003031,rear-end_collision
79754,2018S003032,frontal-lateral_collision
79755,2018S003033,lateral_collision
79756,2018S003034,lateral_collision
79757,2018S003035,lateral_collision
79758,2018S003036,frontal-lateral_collision
79759,2018S003037,rear-end_collision
79760,2018S003038,rear-end_collision
79761,2018S003039,fall--motorcycle
79762,2018S003040,"fall--motorcycle,frontal-lateral_collision"
79763,2018S003041,rear-end_collision
79764,2018S003042,lateral_collision
79765,2018S003043,frontal-lateral_collision
79766,2018S003044,lateral_collision
79767,2018S003045,lateral_collision
79768,2018S003046,"fall--motorcycle,crash_into_stationary"
79769,2018S003047,fall--motorcycle
79770,2018S003048,lateral_collision
79771,2018S003049,rear-end_collision
79772,2018S003050,rear-end_collision
79773,2018S003051,fall--motorcycle
79774,2018S003052,run_over
79775,2018S003053,rear-end_collision
79776,2018S003054,"fall--motorcycle,lateral_collision"
79777,2018S003055,"lateral_collision,fall--motorcycle,run_over"
79778,2018S003056,rear-end_collision
79779,2018S003057,frontal-lateral_collision
79780,2018S003058,run_over
79781,2018S003059,frontal-lateral_collision
79782,2018S003060,lateral_collision
79783,2018S003061,frontal-lateral_collision
79784,2018S003062,frontal_collision
79785,2018S003063,frontal-lateral_collision
79786,2018S003064,frontal-lateral_collision
79787,2018S003065,lateral_collision
79788,2018S003066,"fall--motorcycle,run_over"
79789,2018S003067,frontal_collision
79790,2018S003068,rear-end_collision
79791,2018S003069,rear-end_collision
79792,2018S003070,rear-end_collision
79793,2018S003071,lateral_collision
79794,2018S003072,fall--motorcycle
79795,2018S003073,rear-end_collision
79796,2018S003074,fall--motorcycle
79797,2018S003075,rear-end_collision
79798,2018S003076,lateral_collision
79799,2018S003077,lateral_collision
79800,2018S003078,rear-end_collision
79801,2018S003079,run_over
79802,2018S003080,lateral_collision
79803,2018S003081,frontal-lateral_collision
79804,2018S003082,rear-end_collision
79805,2018S003083,rear-end_collision
79806,2018S003084,rear-end_collision
79807,2018S003085,rear-end_collision
79808,2018S003086,"fall--motorcycle,lateral_collision"
79809,2018S003087,lateral_collision
79810,2018S003088,frontal-lateral_collision
79811,2018S003089,crash_into_stationary
79812,2018S003090,frontal-lateral_collision
79813,2018S003091,lateral_collision
79814,2018S003092,rear-end_collision
79815,2018S003095,lateral_collision
79816,2018S003096,crash_into_stationary
79817,2018S003097,lateral_collision
79818,2018S003098,Other_types
79819,2018S003099,multiple_rear-end_collision
79820,2018S003100,lateral_collision
79821,2018S003101,rear-end_collision
79822,2018S003102,frontal-lateral_collision
79823,2018S003103,lateral_collision
79824,2018S003104,run_over
79825,2018S003105,rear-end_collision
79826,2018S003106,"lateral_collision,rear-end_collision"
79827,2018S003107,multiple_rear-end_collision
79828,2018S003108,frontal-lateral_collision
79829,2018S003109,rear-end_collision
79830,2018S003110,frontal-lateral_collision
79831,2018S003111,run_over
79832,2018S003112,"rear-end_collision,overturning,crash_into_stationary,rear-end_collision"
79833,2018S003113,rear-end_collision
79834,2018S003114,lateral_collision
79835,2018S003115,"fall--motorcycle,lateral_collision"
79836,2018S003116,fall--motorcycle
79837,2018S003117,"lateral_collision,fall--motorcycle"
79838,2018S003118,lateral_collision
79839,2018S003119,lateral_collision
79840,2018S003120,fall_inside_vehicle
79841,2018S003121,fall_inside_vehicle
79842,2018S003122,lateral_collision
79843,2018S003123,fall_inside_vehicle
79844,2018S003124,rear-end_collision
79845,2018S003125,fall_inside_vehicle
79846,2018S003126,crash_into_stationary
79847,2018S003127,rear-end_collision
79848,2018S003129,lateral_collision
79849,2018S003130,lateral_collision
79850,2018S003131,crash_into_stationary
79851,2018S003132,frontal-lateral_collision
79852,2018S003133,frontal-lateral_collision
79853,2018S003134,rear-end_collision
79854,2018S003135,lateral_collision
79855,2018S003136,run_over
79856,2018S003137,lateral_collision
79857,2018S003138,lateral_collision
79858,2018S003139,run_over
79859,2018S003140,fall_inside_vehicle
79860,2018S003141,lateral_collision
79861,2018S003142,lateral_collision
79862,2018S003143,lateral_collision
79863,2018S003144,rear-end_collision
79864,2018S003145,crash_into_stationary
79865,2018S003146,frontal-lateral_collision
79866,2018S003147,rear-end_collision
79867,2018S003148,frontal-lateral_collision
79868,2018S003149,lateral_collision
79869,2018S003150,rear-end_collision
79870,2018S003151,frontal-lateral_collision
79871,2018S003152,lateral_collision
79872,2018S003153,run_over
79873,2018S003154,rear-end_collision
79874,2018S003155,crash_into_stationary
79875,2018S003156,run_over
79876,2018S003157,rear-end_collision
79877,2018S003158,"crash_into_stationary,lateral_collision"
79878,2018S003159,lateral_collision
79879,2018S003160,rear-end_collision
79880,2018S003161,lateral_collision
79881,2018S003162,run_over
79882,2018S003163,crash_into_stationary
79883,2018S003164,fall--motorcycle
79884,2018S003165,lateral_collision
79885,2018S003166,run_over
79886,2018S003167,fall--motorcycle
79887,2018S003168,run_over
79888,2018S003169,frontal-lateral_collision
79889,2018S003170,lateral_collision
79890,2018S003171,lateral_collision
79891,2018S003172,fall_inside_vehicle
79892,2018S003173,rear-end_collision
79893,2018S003174,rear-end_collision
79894,2018S003175,lateral_collision
79895,2018S003176,lateral_collision
79896,2018S003177,fall_inside_vehicle
79897,2018S003178,rear-end_collision
79898,2018S003179,crash_into_stationary
79899,2018S003180,run_over
79900,2018S003181,"crash_into_stationary,fall--motorcycle,run-off_with_crash_or_collision"
79901,2018S003182,rear-end_collision
79902,2018S003183,lateral_collision
79903,2018S003184,multiple_rear-end_collision
79904,2018S003185,frontal-lateral_collision
79905,2018S003186,fall--motorcycle
79906,2018S003187,"fall--motorcycle,lateral_collision"
79907,2018S003188,lateral_collision
79908,2018S003189,frontal-lateral_collision
79909,2018S003190,run_over
79910,2018S003191,fall--motorcycle
79911,2018S003192,lateral_collision
79912,2018S003193,frontal-lateral_collision
79913,2018S003194,rear-end_collision
79914,2018S003195,rear-end_collision
79915,2018S003196,Other_types
79916,2018S003197,frontal-lateral_collision
79917,2018S003198,rear-end_collision
79918,2018S003199,crash_into_stationary
79919,2018S003200,lateral_collision
79920,2018S003201,lateral_collision
79921,2018S003202,rear-end_collision
79922,2018S003203,Other_types
79923,2018S003204,frontal-lateral_collision
79924,2018S003205,rear-end_collision
79925,2018S003206,"fall--motorcycle,rear-end_collision"
79926,2018S003207,rear-end_collision
79927,2018S003208,Other_types
79928,2018S003209,rear-end_collision
79929,2018S003210,rear-end_collision
79930,2018S003211,lateral_collision
79931,2018S003212,rear-end_collision
79932,2018S003213,run_over
79933,2018S003214,"rear-end_collision,fall--motorcycle"
79934,2018S003215,rear-end_collision
79935,2018S003216,lateral_collision
79936,2018S003217,rear-end_collision
79937,2018S003218,"multiple_rear-end_collision,frontal-lateral_collision"
79938,2018S003219,crash_into_stationary
79939,2018S003220,run_over
79940,2018S003221,"lateral_collision,fall--motorcycle"
79941,2018S003222,fall_inside_vehicle
79942,2018S003223,Other_types
79943,2018S003224,rear-end_collision
79944,2018S003225,run_over
79945,2018S003226,rear-end_collision
79946,2018S003227,lateral_collision
79947,2018S003228,run_over
79948,2018S003229,rear-end_collision
79949,2018S003230,rear-end_collision
79950,2018S003231,lateral_collision
79951,2018S003232,rear-end_collision
79952,2018S003233,lateral_collision
79953,2018S003234,rear-end_collision
79954,2018S003235,frontal-lateral_collision
79955,2018S003236,rear-end_collision
79956,2018S003237,frontal-lateral_collision
79957,2018S003238,multiple_rear-end_collision
79958,2018S003239,lateral_collision
79959,2018S003240,fall--motorcycle
79960,2018S003241,frontal-lateral_collision
79961,2018S003242,run_over
79962,2018S003243,lateral_collision
79963,2018S003244,rear-end_collision
79964,2018S003245,lateral_collision
79965,2018S003246,"Other_types,lateral_collision"
79966,2018S003247,run_over
79967,2018S003248,"frontal_collision,crash_into_stationary"
79968,2018S003249,crash_into_stationary
79969,2018S003250,lateral_collision
79970,2018S003251,lateral_collision
79971,2018S003252,"fall--motorcycle,frontal-lateral_collision"
79972,2018S003253,frontal-lateral_collision
79973,2018S003254,lateral_collision
79974,2018S003255,run_over
79975,2018S003256,frontal-lateral_collision
79976,2018S003257,rear-end_collision
79977,2018S003258,lateral_collision
79978,2018S003259,crash_into_stationary
79979,2018S003260,frontal-lateral_collision
79980,2018S003262,frontal-lateral_collision
79981,2018S003263,Other_types
79982,2018S003264,run_over
79983,2018S003265,rear-end_collision
79984,2018S003266,frontal-lateral_collision
79985,2018S003268,rear-end_collision
79986,2018S003269,run_over
79987,2018S003270,fall--motorcycle
79988,2018S003271,lateral_collision
79989,2018S003272,lateral_collision
79990,2018S003273,rear-end_collision
79991,2018S003274,lateral_collision
79992,2018S003275,rear-end_collision
79993,2018S003276,run_over
79994,2018S003277,rear-end_collision
79995,2018S003278,lateral_collision
79996,2018S003279,lateral_collision
79997,2018S003280,frontal-lateral_collision
79998,2018S003281,multiple_rear-end_collision
79999,2018S003282,rear-end_collision
80000,2018S003283,lateral_collision
80001,2018S003284,fall--motorcycle
80002,2018S003285,crash_into_stationary
80003,2018S003286,frontal-lateral_collision
80004,2018S003287,lateral_collision
80005,2018S003288,rear-end_collision
80006,2018S003289,frontal-lateral_collision
80007,2018S003290,multiple_rear-end_collision
80008,2018S003291,frontal-lateral_collision
80009,2018S003292,run_over
80010,2018S003293,crash_into_stationary
80011,2018S003294,lateral_collision
80012,2018S003295,lateral_collision
80013,2018S003296,crash_into_stationary
80014,2018S003297,run_over
80015,2018S003298,lateral_collision
80016,2018S003299,frontal-lateral_collision
80017,2018S003300,lateral_collision
80018,2018S003301,crash_into_stationary
80019,2018S003302,lateral_collision
80020,2018S003303,rear-end_collision
80021,2018S003304,Other_types
80022,2018S003305,rear-end_collision
80023,2018S003306,rear-end_collision
80024,2018S003307,run_over
80025,2018S003308,run_over
80026,2018S003309,crash_into_stationary
80027,2018S003310,Other_types
80028,2018S003311,frontal-lateral_collision
80029,2018S003312,frontal-lateral_collision
80030,2018S003313,crash_into_stationary
80031,2018S003314,"fall--motorcycle,crash_into_stationary"
80032,2018S003315,crash_into_stationary
80033,2018S003316,fall--motorcycle
80034,2018S003317,frontal-lateral_collision
80035,2018S003318,rear-end_collision
80036,2018S003319,crash_into_stationary
80037,2018S003320,rear-end_collision
80038,2018S003321,Other_types
80039,2018S003322,fall--motorcycle
80040,2018S003323,crash_into_stationary
80041,2018S003324,frontal-lateral_collision
80042,2018S003325,crash_into_stationary
80043,2018S003326,rear-end_collision
80044,2018S003327,lateral_collision
80045,2018S003328,rear-end_collision
80046,2018S003329,frontal-lateral_collision
80047,2018S003330,"lateral_collision,fall--motorcycle"
80048,2018S003331,lateral_collision
80049,2018S003332,crash_into_stationary
80050,2018S003333,"lateral_collision,crash_into_stationary"
80051,2018S003334,frontal-lateral_collision
80052,2018S003335,fall_inside_vehicle
80053,2018S003336,lateral_collision
80054,2018S003337,rear-end_collision
80055,2018S003338,frontal-lateral_collision
80056,2018S003339,rear-end_collision
80057,2018S003340,lateral_collision
80058,2018S003341,rear-end_collision
80059,2018S003342,rear-end_collision
80060,2018S003343,lateral_collision
80061,2018S003344,run_over
80062,2018S003345,frontal-lateral_collision
80063,2018S003346,lateral_collision
80064,2018S003347,lateral_collision
80065,2018S003348,multiple_rear-end_collision
80066,2018S003349,rear-end_collision
80067,2018S003350,"fall--motorcycle,rear-end_collision"
80068,2018S003351,rear-end_collision
80069,2018S003352,"crash_into_stationary,lateral_collision"
80070,2018S003353,rear-end_collision
80071,2018S003354,crash_into_stationary
80072,2018S003355,frontal-lateral_collision
80073,2018S003356,multiple_rear-end_collision
80074,2018S003357,run_over
80075,2018S003358,crash_into_stationary
80076,2018S003359,frontal-lateral_collision
80077,2018S003360,frontal-lateral_collision
80078,2018S003361,fall_inside_vehicle
80079,2018S003362,frontal-lateral_collision
80080,2018S003363,fall--motorcycle
80081,2018S003364,lateral_collision
80082,2018S003365,"lateral_collision,fall--motorcycle"
80083,2018S003366,crash_into_animal_on_road
80084,2018S003367,run_over
80085,2018S003368,frontal-lateral_collision
80086,2018S003369,fall--motorcycle
80087,2018S003370,lateral_collision
80088,2018S003371,"lateral_collision,fall--motorcycle"
80089,2018S003372,rear-end_collision
80090,2018S003373,"crash_into_stationary,lateral_collision"
80091,2018S003374,lateral_collision
80092,2018S003375,rear-end_collision
80093,2018S003376,run_over
80094,2018S003377,fall--motorcycle
80095,2018S003378,lateral_collision
80096,2018S003379,crash_into_stationary
80097,2018S003380,lateral_collision
80098,2018S003381,"lateral_collision,rear-end_collision"
80099,2018S003382,crash_into_stationary
80100,2018S003383,"lateral_collision,fall--motorcycle"
80101,2018S003384,"rear-end_collision,crash_into_stationary"
80102,2018S003385,crash_into_stationary
80103,2018S003386,run_over
80104,2018S003387,fall_inside_vehicle
80105,2018S003388,run_over
80106,2018S003389,rear-end_collision
80107,2018S003390,run_over
80108,2018S003391,lateral_collision
80109,2018S003392,lateral_collision
80110,2018S003393,lateral_collision
80111,2018S003394,rear-end_collision
80112,2018S003395,rear-end_collision
80113,2018S003396,rear-end_collision
80114,2018S003397,fall_inside_vehicle
80115,2018S003398,rear-end_collision
80116,2018S003399,fall_inside_vehicle
80117,2018S003400,rear-end_collision
80118,2018S003401,frontal-lateral_collision
80119,2018S003402,lateral_collision
80120,2018S003403,fall_inside_vehicle
80121,2018S003404,lateral_collision
80122,2018S003405,run_over
80123,2018S003406,frontal-lateral_collision
80124,2018S003407,frontal-lateral_collision
80125,2018S003408,frontal-lateral_collision
80126,2018S003409,run_over
80127,2018S003410,lateral_collision
80128,2018S003411,lateral_collision
80129,2018S003412,crash_into_stationary
80130,2018S003413,"lateral_collision,Other_types"
80131,2018S003414,"fall--motorcycle,lateral_collision"
80132,2018S003415,frontal-lateral_collision
80133,2018S003416,fall_inside_vehicle
80134,2018S003417,multiple_rear-end_collision
80135,2018S003418,fall--motorcycle
80136,2018S003419,run_over
80137,2018S003420,lateral_collision
80138,2018S003421,multiple_rear-end_collision
80139,2018S003422,fall--motorcycle
80140,2018S003423,fall--motorcycle
80141,2018S003424,run_over
80142,2018S003425,lateral_collision
80143,2018S003426,lateral_collision
80144,2018S003427,rear-end_collision
80145,2018S003428,frontal_collision
80146,2018S003430,frontal-lateral_collision
80147,2018S003431,lateral_collision
80148,2018S003432,run_over
80149,2018S003433,frontal-lateral_collision
80150,2018S003434,frontal-lateral_collision
80151,2018S003435,lateral_collision
80152,2018S003436,multiple_rear-end_collision
80153,2018S003437,"Other_types,rear-end_collision"
80154,2018S003438,lateral_collision
80155,2018S003439,rear-end_collision
80156,2018S003440,frontal_collision
80157,2018S003441,fall_inside_vehicle
80158,2018S003442,run_over
80159,2018S003443,crash_into_stationary
80160,2018S003444,rear-end_collision
80161,2018S003445,run_over
80162,2018S003446,fall--motorcycle
80163,2018S003447,frontal-lateral_collision
80164,2018S003448,run_over
80165,2018S003449,lateral_collision
80166,2018S003450,frontal-lateral_collision
80167,2018S003451,lateral_collision
80168,2018S003452,rear-end_collision
80169,2018S003453,fall--motorcycle
80170,2018S003454,run_over
80171,2018S003455,fall_inside_vehicle
80172,2018S003456,fall--motorcycle
80173,2018S003457,lateral_collision
80174,2018S003458,frontal_collision
80175,2018S003459,fall--motorcycle
80176,2018S003460,frontal-lateral_collision
80177,2018S003461,crash_into_stationary
80178,2018S003462,"lateral_collision,run_over,Other_types"
80179,2018S003463,fall_inside_vehicle
80180,2018S003464,rear-end_collision
80181,2018S003465,frontal-lateral_collision
80182,2018S003466,fall--motorcycle
80183,2018S003467,frontal-lateral_collision
80184,2018S003468,frontal-lateral_collision
80185,2018S003469,"frontal-lateral_collision,fall--motorcycle"
80186,2018S003470,lateral_collision
80187,2018S003471,lateral_collision
80188,2018S003472,frontal-lateral_collision
80189,2018S003473,lateral_collision
80190,2018S003474,run_over
80191,2018S003475,crash_into_stationary
80192,2018S003476,run_over
80193,2018S003477,multiple_rear-end_collision
80194,2018S003478,crash_into_stationary
80195,2018S003479,frontal-lateral_collision
80196,2018S003480,"frontal-lateral_collision,rear-end_collision"
80197,2018S003481,frontal-lateral_collision
80198,2018S003482,rear-end_collision
80199,2018S003483,run_over
80200,2018S003484,lateral_collision
80201,2018S003485,run_over
80202,2018S003486,lateral_collision
80203,2018S003487,rear-end_collision
80204,2018S003488,lateral_collision
80205,2018S003489,"crash_into_stationary,rear-end_collision"
80206,2018S003490,lateral_collision
80207,2018S003491,frontal-lateral_collision
80208,2018S003492,"Other_types,frontal-lateral_collision"
80209,2018S003493,frontal-lateral_collision
80210,2018S003494,rear-end_collision
80211,2018S003495,lateral_collision
80212,2018S003496,rear-end_collision
80213,2018S003497,fall--motorcycle
80214,2018S003498,rear-end_collision
80215,2018S003499,rear-end_collision
80216,2018S003500,fall--motorcycle
80217,2018S003501,frontal-lateral_collision
80218,2018S003502,run_over
80219,2018S003503,multiple_rear-end_collision
80220,2018S003504,crash_into_stationary
80221,2018S003505,run_over
80222,2018S003506,frontal-lateral_collision
80223,2018S003507,crash_into_stationary
80224,2018S003508,lateral_collision
80225,2018S003509,lateral_collision
80226,2018S003510,fall--motorcycle
80227,2018S003511,run_over
80228,2018S003512,"rear-end_collision,fall--motorcycle"
80229,2018S003513,rear-end_collision
80230,2018S003514,rear-end_collision
80231,2018S003515,fall--motorcycle
80232,2018S003516,frontal-lateral_collision
80233,2018S003517,lateral_collision
80234,2018S003518,"fall--motorcycle,rear-end_collision"
80235,2018S003519,rear-end_collision
80236,2018S003520,frontal-lateral_collision
80237,2018S003521,frontal_collision
80238,2018S003522,rear-end_collision
80239,2018S003523,frontal-lateral_collision
80240,2018S003524,run_over
80241,2018S003525,frontal-lateral_collision
80242,2018S003526,rear-end_collision
80243,2018S003527,"rear-end_collision,lateral_collision"
80244,2018S003528,fall--motorcycle
80245,2018S003529,frontal-lateral_collision
80246,2018S003530,run_over
80247,2018S003531,fall--motorcycle
80248,2018S003532,frontal_collision
80249,2018S003533,lateral_collision
80250,2018S003534,lateral_collision
80251,2018S003535,run_over
80252,2018S003536,frontal-lateral_collision
80253,2018S003537,rear-end_collision
80254,2018S003538,Other_types
80255,2018S003539,fall--motorcycle
80256,2018S003540,lateral_collision
80257,2018S003541,frontal-lateral_collision
80258,2018S003542,lateral_collision
80259,2018S003543,fall--motorcycle
80260,2018S003544,Other_types
80261,2018S003545,rear-end_collision
80262,2018S003546,"rear-end_collision,rear-end_collision"
80263,2018S003547,rear-end_collision
80264,2018S003548,lateral_collision
80265,2018S003549,lateral_collision
80266,2018S003550,run_over
80267,2018S003551,lateral_collision
80268,2018S003552,crash_into_stationary
80269,2018S003553,lateral_collision
80270,2018S003554,frontal-lateral_collision
80271,2018S003555,rear-end_collision
80272,2018S003556,fall--motorcycle
80273,2018S003557,"fall--motorcycle,rear-end_collision"
80274,2018S003558,rear-end_collision
80275,2018S003559,"crash_into_stationary,frontal_collision,lateral_collision"
80276,2018S003560,lateral_collision
80277,2018S003561,crash_into_stationary
80278,2018S003562,rear-end_collision
80279,2018S003563,lateral_collision
80280,2018S003564,frontal-lateral_collision
80281,2018S003565,rear-end_collision
80282,2018S003566,fall--motorcycle
80283,2018S003567,rear-end_collision
80284,2018S003568,multiple_rear-end_collision
80285,2018S003569,crash_into_stationary
80286,2018S003570,run_over
80287,2018S003571,rear-end_collision
80288,2018S003572,rear-end_collision
80289,2018S003573,run_over
80290,2018S003574,lateral_collision
80291,2018S003575,run_over
80292,2018S003576,rear-end_collision
80293,2018S003577,run_over
80294,2018S003578,rear-end_collision
80295,2018S003579,frontal-lateral_collision
80296,2018S003580,frontal-lateral_collision
80297,2018S003581,frontal-lateral_collision
80298,2018S003582,run_over
80299,2018S003583,lateral_collision
80300,2018S003584,lateral_collision
80301,2018S003585,frontal-lateral_collision
80302,2018S003586,frontal-lateral_collision
80303,2018S003587,lateral_collision
80304,2018S003588,lateral_collision
80305,2018S003589,frontal_collision
80306,2018S003590,crash_into_stationary
80307,2018S003591,rear-end_collision
80308,2018S003592,rear-end_collision
80309,2018S003593,multiple_rear-end_collision
80310,2018S003594,frontal-lateral_collision
80311,2018S003595,rear-end_collision
80312,2018S003596,lateral_collision
80313,2018S003597,"frontal-lateral_collision,rear-end_collision"
80314,2018S003598,fall--motorcycle
80315,2018S003599,rear-end_collision
80316,2018S003600,rear-end_collision
80317,2018S003601,run-off_with_crash_or_collision
80318,2018S003602,crash_into_stationary
80319,2018S003603,lateral_collision
80320,2018S003604,frontal-lateral_collision
80321,2018S003605,run_over
80322,2018S003606,fall_inside_vehicle
80323,2018S003607,run_over
80324,2018S003608,lateral_collision
80325,2018S003609,lateral_collision
80326,2018S003610,frontal-lateral_collision
80327,2018S003611,lateral_collision
80328,2018S003612,rear-end_collision
80329,2018S003613,frontal-lateral_collision
80330,2018S003614,lateral_collision
80331,2018S003615,run_over
80332,2018S003616,frontal-lateral_collision
80333,2018S003617,fall--motorcycle
80334,2018S003618,run_over
80335,2018S003619,"Other_types,lateral_collision,run_over"
80336,2018S003620,frontal-lateral_collision
80337,2018S003621,lateral_collision
80338,2018S003622,lateral_collision
80339,2018S003623,crash_into_stationary
80340,2018S003624,lateral_collision
80341,2018S003625,frontal-lateral_collision
80342,2018S003626,rear-end_collision
80343,2018S003627,frontal-lateral_collision
80344,2018S003628,frontal-lateral_collision
80345,2018S003629,rear-end_collision
80346,2018S003630,lateral_collision
80347,2018S003631,frontal-lateral_collision
80348,2018S003632,multiple_rear-end_collision
80349,2018S003633,fall--motorcycle
80350,2018S003634,lateral_collision
80351,2018S003635,rear-end_collision
80352,2018S003637,run_over
80353,2018S003638,fall_inside_vehicle
80354,2018S003639,rear-end_collision
80355,2018S003640,lateral_collision
80356,2018S003641,fall--motorcycle
80357,2018S003642,run_over
80358,2018S003643,rear-end_collision
80359,2018S003644,run_over
80360,2018S003645,lateral_collision
80361,2018S003646,"fall--motorcycle,Other_types"
80362,2018S003647,fall_inside_vehicle
80363,2018S003648,run_over
80364,2018S003649,rear-end_collision
80365,2018S003650,frontal-lateral_collision
80366,2018S003651,rear-end_collision
80367,2018S003652,crash_into_stationary
80368,2018S003653,frontal-lateral_collision
80369,2018S003654,frontal-lateral_collision
80370,2018S003655,lateral_collision
80371,2018S003656,rear-end_collision
80372,2018S003657,run_over
80373,2018S003658,lateral_collision
80374,2018S003659,rear-end_collision
80375,2018S003660,frontal-lateral_collision
80376,2018S003661,crash_into_stationary
80377,2018S003662,lateral_collision
80378,2018S003663,fall--motorcycle
80379,2018S003664,frontal-lateral_collision
80380,2018S003665,fall--motorcycle
80381,2018S003666,rear-end_collision
