,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,solar,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
138,47.65,0.19,28.4,0.46,partly-cloudy-night,0.0,0,,,,Partly Cloudy,48.37,2010-01-06 18:00:00,0,6.216,325,12.01,3.19
139,45.6,0.44,30.17,0.55,partly-cloudy-night,0.0,0,,1005.89,,Partly Cloudy,45.6,2010-01-06 19:00:00,0,6.216,321,7.01,1.0
140,44.78,0.44,31.2,0.59,partly-cloudy-night,0.0,0,,,,Partly Cloudy,44.78,2010-01-06 20:00:00,0,6.216,297,6.5,2.01
141,42.35,0.44,31.85,0.66,partly-cloudy-night,0.0,0,,,,Partly Cloudy,42.35,2010-01-06 21:00:00,0,6.216,279,3.99,2.41
142,41.69,0.44,31.97,0.68,partly-cloudy-night,0.0,0,,1006.8,,Partly Cloudy,41.69,2010-01-06 22:00:00,0,6.216,310,5.5,2.99
143,40.16,0.19,32.04,0.73,partly-cloudy-night,0.0,0,,,,Partly Cloudy,40.16,2010-01-06 23:00:00,0,6.216,278,6.01,2.99
144,40.16,0.19,31.93,0.72,partly-cloudy-night,0,0,,,,Partly Cloudy,40.16,2010-01-07 00:00:00,0,6.216,330,6.01,2.01
145,36.81,0.19,31.73,0.76,partly-cloudy-night,0,0,,1006.5,,Partly Cloudy,38.63,2010-01-07 01:00:00,0,6.216,321,5.51,3.01
146,38.17,0.19,31.62,0.72,partly-cloudy-night,0,0,,,,Partly Cloudy,39.83,2010-01-07 02:00:00,0,6.216,295,8.02,3.01
147,37.88,0.19,31.24,0.69,partly-cloudy-night,0,0,,,,Partly Cloudy,40.48,2010-01-07 03:00:00,0,6.216,288,10.02,3.99
148,38.66,0.19,32.23,0.71,partly-cloudy-night,0,0,,1005.59,,Partly Cloudy,41.03,2010-01-07 04:00:00,0,6.216,299,7.52,3.83
149,40.32,0.19,32.04,0.68,partly-cloudy-night,0,0,,,,Partly Cloudy,41.73,2010-01-07 05:00:00,0,6.216,271,9.51,3.0
150,41.94,0.75,31.96,0.67,partly-cloudy-night,0,0,,,,Mostly Cloudy,41.94,2010-01-07 06:00:00,0,6.216,327,6.51,2.41
151,42.35,0.75,33.2,0.7,partly-cloudy-night,0,0,,1004.1,,Mostly Cloudy,42.35,2010-01-07 07:00:00,0,6.216,306,8.02,2.0
152,42.66,0.75,33.38,0.69,partly-cloudy-night,0,0,,,,Mostly Cloudy,42.66,2010-01-07 08:00:00,0,5.906,338,7.01,2.25
153,41.27,0.75,32.97,0.67,partly-cloudy-day,0,0,,,"{'azimuth': 127, 'altitude': 6, 'dni': 145.4, 'ghi': 16.2, 'dhi': 1.5, 'etr': 1407.3}",Mostly Cloudy,43.01,2010-01-07 09:00:00,0,6.216,281,6.51,3.48
154,42.1,0.75,32.79,0.64,partly-cloudy-day,0,0,,1003.1,"{'azimuth': 138, 'altitude': 14, 'dni': 300.2, 'ghi': 80.6, 'dhi': 7.3, 'etr': 1407.3}",Mostly Cloudy,44.02,2010-01-07 10:00:00,0,5.906,275,9.02,3.84
155,41.1,0.75,34.3,0.69,partly-cloudy-day,0,0,,,"{'azimuth': 151, 'altitude': 21, 'dni': 366.9, 'ghi': 142.4, 'dhi': 12.9, 'etr': 1407.3}",Mostly Cloudy,43.86,2010-01-07 11:00:00,1,5.591,312,8.01,4.87
156,38.18,0.75,36.41,0.78,rain,0.0067,1,rain,,"{'azimuth': 165, 'altitude': 25, 'dni': 397.2, 'ghi': 183.7, 'dhi': 16.7, 'etr': 1407.3}",Drizzle,42.76,2010-01-07 12:00:00,1,4.974,331,12.99,7.53
157,37.97,0.75,38.23,0.84,rain,0.0333,1,rain,1001.1,"{'azimuth': 181, 'altitude': 26, 'dni': 405.7, 'ghi': 197.4, 'dhi': 17.9, 'etr': 1407.3}",Light Rain,42.63,2010-01-07 13:00:00,2,5.285,357,9.5,7.64
158,38.97,0.75,38.04,0.82,rain,0.0199,1,rain,,"{'azimuth': 196, 'altitude': 25, 'dni': 395.7, 'ghi': 181.5, 'dhi': 16.5, 'etr': 1407.3}",Light Rain,43.15,2010-01-07 14:00:00,1,4.973,2,23.99,6.94
159,38.57,0.75,38.19,0.83,rain,0.0283,1,rain,,"{'azimuth': 210, 'altitude': 20, 'dni': 363.4, 'ghi': 138.3, 'dhi': 12.6, 'etr': 1407.3}",Light Rain,42.96,2010-01-07 15:00:00,1,5.287,42,13.0,7.26
160,36.18,0.87,38.09,0.84,rain,0.0684,1,rain,997.9,"{'azimuth': 223, 'altitude': 14, 'dni': 220.1, 'ghi': 56.7, 'dhi': 5.2, 'etr': 1407.3}",Light Rain,42.62,2010-01-07 16:00:00,0,4.357,71,12.01,11.88
161,34.86,0.87,36.73,0.84,rain,0.0733,1,rain,,"{'azimuth': 234, 'altitude': 5, 'dni': 95, 'ghi': 9.4, 'dhi': 0.9, 'etr': 1407.3}",Light Rain,41.27,2010-01-07 17:00:00,0,4.662,62,32.53,10.88
162,34.98,0.87,36.24,0.83,rain,0.0866,1,rain,,,Light Rain,41.15,2010-01-07 18:00:00,0,5.291,13,30.03,10.21
163,34.66,0.75,35.36,0.8,partly-cloudy-night,0,0,,996.8,,Mostly Cloudy,41.04,2010-01-07 19:00:00,0,6.216,40,15.01,10.67
164,31.08,0.75,35.24,0.81,rain,0.0133,1,rain,,,Drizzle,40.71,2010-01-07 20:00:00,0,6.216,65,21.49,21.41
165,33.94,0.75,34.35,0.76,rain,0.0267,1,rain,,,Light Rain,41.24,2010-01-07 21:00:00,0,6.216,30,32.21,13.34
166,34.35,0.75,32.9,0.7,partly-cloudy-night,0,0,,996.0,,Mostly Cloudy,41.94,2010-01-07 22:00:00,0,6.216,57,22.0,14.89
167,35.84,0.75,33.08,0.67,partly-cloudy-night,0,0,,,,Mostly Cloudy,43.23,2010-01-07 23:00:00,0,6.216,35,15.45,15.45
168,37.73,0.75,32.34,0.65,partly-cloudy-night,0,0,,,,Mostly Cloudy,43.23,2010-01-08 00:00:00,0,6.216,40,22.99,9.79
169,39.67,0.75,32.44,0.61,partly-cloudy-night,0,0,,992.69,,Mostly Cloudy,45.1,2010-01-08 01:00:00,0,6.216,10,23.01,10.8
170,40.93,0.75,32.19,0.64,partly-cloudy-night,0,0,,,,Mostly Cloudy,43.67,2010-01-08 02:00:00,0,6.216,58,16.0,4.8
171,37.6,0.75,33.09,0.67,partly-cloudy-night,0,0,,,,Mostly Cloudy,43.24,2010-01-08 03:00:00,0,6.216,346,10.14,10.14
172,37.78,0.75,34.65,0.75,rain,0.0083,1,rain,993.6,,Drizzle,42.16,2010-01-08 04:00:00,0,6.216,345,7.01,6.93
173,39.59,0.75,35.59,0.77,rain,0.0417,1,rain,,,Light Rain,42.16,2010-01-08 05:00:00,0,6.216,342,6.02,4.26
174,39.65,0.75,36.16,0.82,partly-cloudy-night,0,0,,,,Mostly Cloudy,41.33,2010-01-08 06:00:00,0,6.216,280,4.99,3.2
175,41.33,0.75,36.48,0.83,partly-cloudy-night,0,0,,994.0,,Mostly Cloudy,41.33,2010-01-08 07:00:00,0,6.216,248,5.51,2.7
176,40.87,0.75,35.86,0.76,partly-cloudy-night,0,0,,,,Mostly Cloudy,42.8,2010-01-08 08:00:00,0,6.216,278,5.01,3.65
177,40.31,0.59,34.7,0.73,partly-cloudy-day,0,0,,,"{'azimuth': 127, 'altitude': 6, 'dni': 186.3, 'ghi': 20.9, 'dhi': 1.9, 'etr': 1407.3}",Mostly Cloudy,42.63,2010-01-08 09:00:00,0,6.216,291,10.01,4.05
178,39.87,0.59,33.63,0.7,partly-cloudy-day,0,0,,995.81,"{'azimuth': 138, 'altitude': 14, 'dni': 383.1, 'ghi': 103.3, 'dhi': 9.4, 'etr': 1407.3}",Mostly Cloudy,42.82,2010-01-08 10:00:00,0,6.216,308,23.99,4.89
179,40.53,0.59,33.79,0.67,partly-cloudy-day,0,0,,,"{'azimuth': 151, 'altitude': 21, 'dni': 467.8, 'ghi': 182.3, 'dhi': 16.6, 'etr': 1407.3}",Mostly Cloudy,43.94,2010-01-08 11:00:00,1,6.216,288,8.49,5.87
180,41.4,0.59,33.74,0.65,partly-cloudy-day,0,0,,,"{'azimuth': 165, 'altitude': 25, 'dni': 506.4, 'ghi': 235.2, 'dhi': 21.4, 'etr': 1407.3}",Mostly Cloudy,44.85,2010-01-08 12:00:00,1,6.216,300,12.5,6.23
181,40.73,0.59,32.97,0.63,partly-cloudy-day,0,0,,996.8,"{'azimuth': 181, 'altitude': 26, 'dni': 517.4, 'ghi': 252.9, 'dhi': 23, 'etr': 1407.3}",Mostly Cloudy,44.85,2010-01-08 13:00:00,2,6.216,284,11.02,7.51
182,39.69,0.59,31.7,0.6,partly-cloudy-day,0,0,,,"{'azimuth': 196, 'altitude': 25, 'dni': 504.9, 'ghi': 232.9, 'dhi': 21.2, 'etr': 1407.3}",Mostly Cloudy,44.66,2010-01-08 14:00:00,1,6.216,294,11.0,9.32
183,39.99,0.44,30.74,0.58,partly-cloudy-day,0,0,,,"{'azimuth': 210, 'altitude': 20, 'dni': 545.7, 'ghi': 209.3, 'dhi': 19, 'etr': 1407.3}",Partly Cloudy,44.47,2010-01-08 15:00:00,1,6.216,271,14.0,8.08
184,38.54,0.75,29.85,0.6,partly-cloudy-day,0,0,,998.2,"{'azimuth': 223, 'altitude': 14, 'dni': 294.9, 'ghi': 76.9, 'dhi': 7, 'etr': 1407.3}",Mostly Cloudy,42.82,2010-01-08 16:00:00,0,6.216,288,14.0,6.99
185,36.55,0.75,30.75,0.65,partly-cloudy-day,0,0,,,"{'azimuth': 234, 'altitude': 5, 'dni': 131, 'ghi': 13.3, 'dhi': 1.2, 'etr': 1407.3}",Mostly Cloudy,41.72,2010-01-08 17:00:00,0,6.216,268,10.02,8.27
186,34.67,0.6,30.44,0.66,partly-cloudy-night,0,0,,,,Mostly Cloudy,40.79,2010-01-08 18:00:00,0,6.216,276,10.5,9.89
187,35.79,0.75,30.55,0.67,partly-cloudy-night,0,0,,1000.2,,Mostly Cloudy,40.48,2010-01-08 19:00:00,0,6.216,311,10.52,6.88
188,36.06,0.75,30.26,0.67,partly-cloudy-night,0,0,,,,Mostly Cloudy,40.48,2010-01-08 20:00:00,0,6.216,327,8.51,6.42
189,37.64,0.75,28.87,0.63,partly-cloudy-night,0,0,,,,Mostly Cloudy,40.48,2010-01-08 21:00:00,0,6.216,333,6.49,4.26
190,38.22,0.44,30.17,0.62,partly-cloudy-night,0,0,,1000.81,,Partly Cloudy,42.07,2010-01-08 22:00:00,0,6.216,342,7.99,6.0
191,39.28,0.75,28.63,0.62,partly-cloudy-night,0,0,,,,Mostly Cloudy,40.81,2010-01-08 23:00:00,0,6.216,305,7.98,3.0
192,36,0.75,27.24,0.59,partly-cloudy-night,0,0,,,,Mostly Cloudy,40.48,2010-01-09 00:00:00,0,6.216,345,9,6.52
193,36.33,0.44,24.99,0.54,partly-cloudy-night,0,0,,,,Partly Cloudy,40.48,2010-01-09 01:00:00,0,6.216,296,7.49,6.0
194,36.23,0.44,22.53,0.49,partly-cloudy-night,0,0,,,,Partly Cloudy,40.16,2010-01-09 02:00:00,0,6.216,308,9.98,5.58
195,33.36,0.44,21.83,0.51,partly-cloudy-night,0,0,,,,Partly Cloudy,38.31,2010-01-09 03:00:00,0,6.216,287,9.5,6.59
196,31.9,0.44,20.7,0.49,partly-cloudy-night,0,0,,1001.5,,Partly Cloudy,37.97,2010-01-09 04:00:00,0,6.216,302,10.49,8.41
197,32.8,0.44,20.19,0.51,partly-cloudy-night,0,0,,,,Partly Cloudy,36.43,2010-01-09 05:00:00,0,6.216,296,10.99,4.41
198,31.94,0.44,20.19,0.51,partly-cloudy-night,0,0,,,,Partly Cloudy,36.43,2010-01-09 06:00:00,0,6.216,317,9.5,5.42
199,30.41,0.44,19.14,0.5,partly-cloudy-night,0,0,,1002.0,,Partly Cloudy,36.1,2010-01-09 07:00:00,0,6.216,337,10.49,7.05
200,31.02,0.59,17.61,0.46,partly-cloudy-night,0,0,,,,Mostly Cloudy,36.21,2010-01-09 08:00:00,0,6.216,268,10,6.33
201,30.6,0.59,18.24,0.48,partly-cloudy-day,0,0,,,"{'azimuth': 127, 'altitude': 6, 'dni': 187.7, 'ghi': 21.2, 'dhi': 1.9, 'etr': 1407.2}",Mostly Cloudy,36.21,2010-01-09 09:00:00,0,6.216,275,10.99,6.96
202,33.14,0.59,18.47,0.47,partly-cloudy-day,0,0,,1003.2,"{'azimuth': 138, 'altitude': 14, 'dni': 384.1, 'ghi': 104, 'dhi': 9.5, 'etr': 1407.2}",Mostly Cloudy,36.91,2010-01-09 10:00:00,0,6.216,279,10.49,4.65
203,33.02,0.59,19.71,0.47,partly-cloudy-day,0,0,,,"{'azimuth': 151, 'altitude': 21, 'dni': 468.7, 'ghi': 183.4, 'dhi': 16.7, 'etr': 1407.2}",Mostly Cloudy,38.03,2010-01-09 11:00:00,1,6.216,282,12.01,6.59
204,34.58,0.59,19.98,0.46,partly-cloudy-day,0,0,,,"{'azimuth': 165, 'altitude': 25, 'dni': 507.3, 'ghi': 236.6, 'dhi': 21.5, 'etr': 1407.2}",Mostly Cloudy,38.96,2010-01-09 12:00:00,1,6.216,300,13,5.91
205,34.92,0.31,19.98,0.44,partly-cloudy-day,0,0,,1003.9,"{'azimuth': 180, 'altitude': 27, 'dni': 668.9, 'ghi': 328.6, 'dhi': 29.9, 'etr': 1407.2}",Partly Cloudy,40.41,2010-01-09 13:00:00,2,6.216,278,12.51,8.33
206,36.74,0.19,20.17,0.43,partly-cloudy-day,0,0,,,"{'azimuth': 196, 'altitude': 25, 'dni': 700.3, 'ghi': 324.9, 'dhi': 29.5, 'etr': 1407.2}",Partly Cloudy,40.8,2010-01-09 14:00:00,2,6.216,309,24.99,5.95
207,40.56,0.19,19.43,0.39,partly-cloudy-day,0,0,,,"{'azimuth': 210, 'altitude': 21, 'dni': 644.6, 'ghi': 249.1, 'dhi': 22.6, 'etr': 1407.2}",Partly Cloudy,42.95,2010-01-09 15:00:00,1,6.216,300,11.5,4.2
208,41.11,0.19,22.45,0.42,partly-cloudy-day,0,0,,1004.29,"{'azimuth': 223, 'altitude': 14, 'dni': 523.2, 'ghi': 138.2, 'dhi': 12.6, 'etr': 1407.2}",Partly Cloudy,43.87,2010-01-09 16:00:00,0,6.216,303,10.49,4.87
209,40.65,0.19,19.82,0.38,partly-cloudy-day,0,0,,,"{'azimuth': 234, 'altitude': 5, 'dni': 239.1, 'ghi': 25.1, 'dhi': 2.3, 'etr': 1407.2}",Partly Cloudy,43.87,2010-01-09 17:00:00,0,6.216,302,7,5.56
210,38.51,0.19,21.23,0.42,partly-cloudy-night,0,0,,,,Partly Cloudy,42.52,2010-01-09 18:00:00,0,6.216,289,8.99,6.4
211,37.59,0.19,21.21,0.43,partly-cloudy-night,0,0,,,,Partly Cloudy,41.99,2010-01-09 19:00:00,0,6.216,309,10.01,6.91
212,35.52,0.19,18.46,0.42,partly-cloudy-night,0,0,,,,Partly Cloudy,39.51,2010-01-09 20:00:00,0,6.216,312,11.01,5.5
213,38.31,0.19,17.96,0.43,partly-cloudy-night,0,0,,,,Partly Cloudy,38.31,2010-01-09 21:00:00,0,6.216,291,9.5,2.01
214,34.24,0.19,17.61,0.43,partly-cloudy-night,0,0,,,,Partly Cloudy,38.09,2010-01-09 22:00:00,0,6.216,332,7.01,4.99
215,32.65,0.19,18.71,0.47,partly-cloudy-night,0,0,,,,Partly Cloudy,37.08,2010-01-09 23:00:00,0,6.216,314,11.5,5.5
216,32.48,0.19,17.61,0.46,partly-cloudy-night,0,0,,,,Partly Cloudy,36.59,2010-01-10 00:00:00,0,6.216,335,8.99,4.99
217,29.26,0.19,17.13,0.47,partly-cloudy-night,0,0,,1010.5,,Partly Cloudy,35.22,2010-01-10 01:00:00,0,6.216,304,12.0,7.17
218,29.75,0.19,17.61,0.49,partly-cloudy-night,0,0,,,,Partly Cloudy,34.79,2010-01-10 02:00:00,0,6.216,329,14.99,5.74
219,28.59,0.19,20.52,0.55,partly-cloudy-night,0,0,,,,Partly Cloudy,35.09,2010-01-10 03:00:00,0,6.216,359,13.0,8.05
220,28.0,0.19,20.62,0.56,partly-cloudy-night,0,0,,,,Partly Cloudy,34.55,2010-01-10 04:00:00,0,6.216,320,14.98,7.92
221,27.39,0.19,20.87,0.61,partly-cloudy-night,0,0,,,,Partly Cloudy,32.98,2010-01-10 05:00:00,0,6.216,336,12.01,6.0
222,32.98,0.19,23.02,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,32.98,2010-01-10 06:00:00,0,6.216,351,8.99,2.01
223,33.09,0.19,24.82,0.71,partly-cloudy-night,0,0,,1012.8,,Partly Cloudy,33.09,2010-01-10 07:00:00,0,6.216,0,13.0,2.99
224,27.67,0.19,21.19,0.65,partly-cloudy-night,0,0,,,,Partly Cloudy,31.8,2010-01-10 08:00:00,0,6.216,318,8.49,4.16
225,27.27,0.19,21.8,0.66,partly-cloudy-day,0,0,,,"{'azimuth': 126, 'altitude': 6, 'dni': 261.9, 'ghi': 29.9, 'dhi': 2.7, 'etr': 1407.1}",Partly Cloudy,31.99,2010-01-10 09:00:00,0,6.216,311,10.01,4.78
226,28.92,0.19,22.14,0.6,partly-cloudy-day,0,0,,,"{'azimuth': 138, 'altitude': 14, 'dni': 532.9, 'ghi': 145, 'dhi': 13.2, 'etr': 1407.1}",Partly Cloudy,34.53,2010-01-10 10:00:00,0,6.216,319,10.99,6.45
227,36.58,0.19,21.45,0.48,partly-cloudy-day,0,0,,,"{'azimuth': 151, 'altitude': 21, 'dni': 649.7, 'ghi': 255.3, 'dhi': 23.2, 'etr': 1407.1}",Partly Cloudy,39.33,2010-01-10 11:00:00,1,6.216,332,15.42,3.96
228,40.47,0.19,23.71,0.51,partly-cloudy-day,0,0,,,"{'azimuth': 165, 'altitude': 25, 'dni': 703.2, 'ghi': 329.5, 'dhi': 30, 'etr': 1407.1}",Partly Cloudy,40.47,2010-01-10 12:00:00,2,6.216,285,7.51,2.8
229,38.08,0.16,23.93,0.49,partly-cloudy-day,0,0,,1015.19,"{'azimuth': 180, 'altitude': 27, 'dni': 728.8, 'ghi': 359.9, 'dhi': 32.7, 'etr': 1407.1}",Partly Cloudy,41.87,2010-01-10 13:00:00,2,6.216,311,8.99,5.85
230,38.86,0.19,21.21,0.41,partly-cloudy-day,0,0,,,"{'azimuth': 196, 'altitude': 25, 'dni': 702.1, 'ghi': 327.7, 'dhi': 29.8, 'etr': 1407.1}",Partly Cloudy,43.05,2010-01-10 14:00:00,2,6.216,296,8.99,6.91
231,39.55,,23.02,0.45,clear-day,0,0,,,"{'azimuth': 210, 'altitude': 21, 'etr': 1407.1}",Clear,43.05,2010-01-10 15:00:00,,,231,6.0,5.74
232,40.48,0.63,23.55,0.47,partly-cloudy-day,0,0,,1014.39,"{'azimuth': 223, 'altitude': 14, 'dni': 365.4, 'ghi': 97.7, 'dhi': 8.9, 'etr': 1407.1}",Mostly Cloudy,42.52,2010-01-10 16:00:00,0,,248,6.51,3.72
233,41.63,0.19,25.01,0.51,partly-cloudy-day,0,0,,,"{'azimuth': 234, 'altitude': 6, 'dni': 247.5, 'ghi': 26.8, 'dhi': 2.4, 'etr': 1407.1}",Partly Cloudy,41.63,2010-01-10 17:00:00,0,6.216,263,6.0,2.15
234,39.82,0.19,25.6,0.56,partly-cloudy-night,0,0,,,,Partly Cloudy,39.82,2010-01-10 18:00:00,0,6.216,304,6.0,2.13
235,38.41,0.19,25.58,0.6,partly-cloudy-night,0,0,,1014.99,,Partly Cloudy,38.41,2010-01-10 19:00:00,0,6.216,288,7.5,2.99
236,32.48,0.19,25.58,0.64,partly-cloudy-night,0,0,,,,Partly Cloudy,36.59,2010-01-10 20:00:00,0,6.216,301,8.49,4.99
237,37.07,0.19,25.95,0.64,partly-cloudy-night,0,0,,,,Partly Cloudy,37.07,2010-01-10 21:00:00,0,6.216,300,10.01,2.99
238,36.75,0.19,25.13,0.62,partly-cloudy-night,0,0,,1014.61,,Partly Cloudy,36.75,2010-01-10 22:00:00,0,6.216,316,10.01,2.99
239,36.75,0.19,25.13,0.62,partly-cloudy-night,0,0,,,,Partly Cloudy,36.75,2010-01-10 23:00:00,0,6.216,321,8.01,2.99
240,37.07,0.19,25.95,0.64,partly-cloudy-night,0,0,,,,Partly Cloudy,37.07,2010-01-11 00:00:00,0,6.216,339,8.99,2.99
241,37.07,0.19,26.68,0.66,partly-cloudy-night,0,0,,1014.8,,Partly Cloudy,37.07,2010-01-11 01:00:00,0,6.216,334,10.01,2.99
242,31.88,0.44,25.74,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,35.87,2010-01-11 02:00:00,0,6.216,304,12.01,4.7
243,34.0,0.44,25.51,0.63,partly-cloudy-night,0,0,,,,Partly Cloudy,36.75,2010-01-11 03:00:00,0,6.216,327,10.02,3.58
244,36.75,0.75,25.13,0.62,partly-cloudy-night,0,0,,1013.41,,Mostly Cloudy,36.75,2010-01-11 04:00:00,0,6.216,307,8.51,2.99
245,37.07,0.75,25.95,0.64,partly-cloudy-night,0,0,,,,Mostly Cloudy,37.07,2010-01-11 05:00:00,0,6.216,335,7.99,2.01
246,33.94,0.19,25.89,0.64,partly-cloudy-night,0,0,,,,Partly Cloudy,37.08,2010-01-11 06:00:00,0,6.216,316,8.49,4.0
247,33.94,0.44,25.86,0.64,partly-cloudy-night,0,0,,1014.02,,Partly Cloudy,37.08,2010-01-11 07:00:00,0,6.216,309,8.0,4.0
248,37.79,0.44,25.52,0.61,partly-cloudy-night,0,0,,,,Partly Cloudy,37.79,2010-01-11 08:00:00,0,6.216,339,7.99,2.18
249,37.79,0.59,28.29,0.68,partly-cloudy-day,0,0,,,"{'azimuth': 126, 'altitude': 6, 'dni': 191.2, 'ghi': 22, 'dhi': 2, 'etr': 1407}",Mostly Cloudy,37.79,2010-01-11 09:00:00,0,5.906,317,7.01,2.41
250,36.83,0.75,27.72,0.63,partly-cloudy-day,0,0,,1015.72,"{'azimuth': 138, 'altitude': 14, 'dni': 303.6, 'ghi': 83, 'dhi': 7.5, 'etr': 1407}",Mostly Cloudy,39.15,2010-01-11 10:00:00,0,6.216,311,23.99,3.51
251,39.53,0.59,26.63,0.55,partly-cloudy-day,0,0,,,"{'azimuth': 150, 'altitude': 21, 'dni': 469.4, 'ghi': 185.3, 'dhi': 16.8, 'etr': 1407}",Mostly Cloudy,41.53,2010-01-11 11:00:00,1,6.216,270,12.01,3.53
252,40.79,0.44,26.63,0.52,partly-cloudy-day,0,0,,,"{'azimuth': 165, 'altitude': 25, 'dni': 598.6, 'ghi': 281.9, 'dhi': 25.6, 'etr': 1407}",Partly Cloudy,43.06,2010-01-11 12:00:00,2,6.216,297,14.99,4.08
253,44.27,0.44,25.11,0.47,partly-cloudy-day,0,0,,1015.82,"{'azimuth': 180, 'altitude': 27, 'dni': 611.9, 'ghi': 303.7, 'dhi': 27.6, 'etr': 1407}",Partly Cloudy,44.27,2010-01-11 13:00:00,2,6.216,250,8.0,2.31
254,45.72,0.19,25.8,0.45,partly-cloudy-day,0,0,,,"{'azimuth': 196, 'altitude': 25, 'dni': 703.9, 'ghi': 330.7, 'dhi': 30.1, 'etr': 1407}",Partly Cloudy,45.72,2010-01-11 14:00:00,2,6.216,209,4.5,2.73
255,43.5,0.19,26.81,0.48,partly-cloudy-day,0,0,,,"{'azimuth': 210, 'altitude': 21, 'dni': 649.6, 'ghi': 255.1, 'dhi': 23.2, 'etr': 1407}",Partly Cloudy,45.56,2010-01-11 15:00:00,1,6.216,208,5.51,4.3
256,46.11,0.19,27.73,0.48,partly-cloudy-day,0,0,,1015.92,"{'azimuth': 223, 'altitude': 14, 'dni': 531.2, 'ghi': 143.8, 'dhi': 13.1, 'etr': 1407}",Partly Cloudy,46.11,2010-01-11 16:00:00,0,6.216,205,5.01,2.62
257,44.13,0.19,27.95,0.51,partly-cloudy-day,0,0,,,"{'azimuth': 234, 'altitude': 6, 'dni': 255.9, 'ghi': 28.6, 'dhi': 2.6, 'etr': 1407}",Partly Cloudy,45.2,2010-01-11 17:00:00,0,6.216,226,5.5,3.11
258,44.07,0.19,27.98,0.53,partly-cloudy-night,0,0,,,,Partly Cloudy,44.07,2010-01-11 18:00:00,0,6.216,270,3.5,1.05
259,42.07,0.19,28.41,0.58,partly-cloudy-night,0,0,,1017.49,,Partly Cloudy,42.07,2010-01-11 19:00:00,0,6.216,270,8.99,2.99
260,37.62,0.19,29.22,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,39.83,2010-01-11 20:00:00,0,6.216,292,7.99,3.5
261,36.57,0.19,29.95,0.67,partly-cloudy-night,0,0,,,,Partly Cloudy,40.08,2010-01-11 21:00:00,0,6.216,289,6.0,4.99
262,35.4,0.19,28.99,0.67,partly-cloudy-night,0,0,,1018.8,,Partly Cloudy,39.08,2010-01-11 22:00:00,0,6.216,296,10.01,4.99
263,35.4,0.19,27.88,0.64,partly-cloudy-night,0,0,,,,Partly Cloudy,39.08,2010-01-11 23:00:00,0,6.216,320,7.01,4.99
264,35.11,0.19,27.64,0.66,partly-cloudy-night,0,0,,,,Partly Cloudy,38.09,2010-01-12 00:00:00,0,6.216,302,7.99,4
265,34.76,0.19,29.01,0.71,partly-cloudy-night,0,0,,1019.3,,Partly Cloudy,37.41,2010-01-12 01:00:00,0,6.216,278,6.5,3.58
266,35.87,0.19,29.52,0.77,partly-cloudy-night,0,0,,,,Partly Cloudy,35.87,2010-01-12 02:00:00,0,6.216,318,7.0,2.17
267,33.93,0.19,29.5,0.74,partly-cloudy-night,0,0,,,,Partly Cloudy,37.07,2010-01-12 03:00:00,0,6.216,318,12.01,4
268,31.59,0.19,29.16,0.77,partly-cloudy-night,0,0,,1018.49,,Partly Cloudy,35.53,2010-01-12 04:00:00,0,6.216,328,8.51,4.59
269,29.84,0.19,29.16,0.76,partly-cloudy-night,0,0,,,,Partly Cloudy,36.1,2010-01-12 05:00:00,0,6.216,327,14.0,7.99
270,30.28,0.19,28.19,0.78,partly-cloudy-night,0,0,,,,Partly Cloudy,34.34,2010-01-12 06:00:00,0,6.216,324,11.0,4.5
271,30.72,0.19,28.23,0.76,partly-cloudy-night,0,0,,1016.81,,Partly Cloudy,35.09,2010-01-12 07:00:00,0,6.216,309,8.99,4.99
272,28.61,0.19,26.94,0.72,partly-cloudy-night,0,0,,,,Partly Cloudy,34.89,2010-01-12 08:00:00,0,5.906,311,14.0,7.59
273,31.16,0.31,28.41,0.73,partly-cloudy-day,0,0,,,"{'azimuth': 126, 'altitude': 6, 'dni': 249.6, 'ghi': 29.1, 'dhi': 2.6, 'etr': 1406.9}",Partly Cloudy,36.24,2010-01-12 09:00:00,0,5.906,297,32.11,6.16
274,33.93,0.19,27.3,0.66,partly-cloudy-day,0,0,,,"{'azimuth': 137, 'altitude': 14, 'dni': 536.4, 'ghi': 147.6, 'dhi': 13.4, 'etr': 1406.9}",Partly Cloudy,37.82,2010-01-12 10:00:00,0,6.216,264,11.02,4.99
275,35.99,0.19,27.48,0.59,partly-cloudy-day,0,0,,,"{'azimuth': 150, 'altitude': 21, 'dni': 652.6, 'ghi': 259, 'dhi': 23.5, 'etr': 1406.9}",Partly Cloudy,40.73,2010-01-12 11:00:00,1,6.216,278,8.99,7.04
276,38.45,0.19,29.3,0.59,partly-cloudy-day,0,0,,,"{'azimuth': 165, 'altitude': 25, 'dni': 706, 'ghi': 334.1, 'dhi': 30.4, 'etr': 1406.9}",Partly Cloudy,42.73,2010-01-12 12:00:00,2,6.216,245,7.01,6.94
