,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,solar,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
3403,50.02,0.86,42.53,0.75,partly-cloudy-day,288.6,0,0,,1022.16,"{'azimuth': 141, 'altitude': 17, 'dni': 262.8, 'ghi': 85.7, 'dhi': 7.8, 'etr': 1398.1}",Mostly Cloudy,50.02,2018-11-28 10:00:00,1,6.216,329,7.99,7.99
3404,54.66,0.75,43.43,0.66,partly-cloudy-day,288.1,0,0,,1022.21,"{'azimuth': 155, 'altitude': 23, 'dni': 383.7, 'ghi': 166.2, 'dhi': 15.1, 'etr': 1398.1}",Mostly Cloudy,54.66,2018-11-28 11:00:00,1,6.216,319,26.48,6.96
3405,58.03,0.58,43.18,0.58,partly-cloudy-day,287.5,0,0,,1022.17,"{'azimuth': 170, 'altitude': 27, 'dni': 524.9, 'ghi': 258.6, 'dhi': 23.5, 'etr': 1398.1}",Mostly Cloudy,58.03,2018-11-28 12:00:00,2,6.216,307,8.18,8.18
3406,60.59,0.46,43.18,0.53,partly-cloudy-day,286.1,0,0,,1021.78,"{'azimuth': 185, 'altitude': 27, 'dni': 598.7, 'ghi': 299.8, 'dhi': 27.3, 'etr': 1398.1}",Partly Cloudy,60.59,2018-11-28 13:00:00,2,6.216,265,6.48,6.48
3407,62.26,0.46,43.21,0.5,partly-cloudy-day,284.7,0,0,,1021.63,"{'azimuth': 201, 'altitude': 25, 'dni': 574.9, 'ghi': 262.5, 'dhi': 23.9, 'etr': 1398.1}",Partly Cloudy,62.26,2018-11-28 14:00:00,1,6.216,229,5.3,5.3
3408,61.38,0.52,43.27,0.51,partly-cloudy-day,283.2,0,0,,1021.43,"{'azimuth': 215, 'altitude': 19, 'dni': 487.1, 'ghi': 177, 'dhi': 16.1, 'etr': 1398.2}",Mostly Cloudy,61.38,2018-11-28 15:00:00,1,6.216,245,6.48,6.48
3409,60.84,0.59,45.78,0.58,partly-cloudy-day,282.1,0,0,,1021.33,"{'azimuth': 227, 'altitude': 12, 'dni': 343.6, 'ghi': 78.1, 'dhi': 7.1, 'etr': 1398.2}",Mostly Cloudy,60.84,2018-11-28 16:00:00,0,6.216,230,5.38,5.38
3410,58.92,0.64,45.88,0.62,partly-cloudy-day,281.7,0,0,,1021.33,"{'azimuth': 238, 'altitude': 3, 'dni': 71.9, 'ghi': 4.1, 'dhi': 0.4, 'etr': 1398.2}",Mostly Cloudy,58.92,2018-11-28 17:00:00,0,6.216,259,6.02,6.02
3411,55.12,0.7,46.92,0.74,partly-cloudy-night,281.6,0,0,,1021.42,,Mostly Cloudy,55.12,2018-11-28 18:00:00,0,6.216,272,6.54,6.54
3412,53.22,0.72,45.43,0.75,partly-cloudy-night,283.4,0,0,,1021.53,,Mostly Cloudy,53.22,2018-11-28 19:00:00,0,6.216,306,3.79,2.51
3413,51.37,0.7,43.19,0.73,partly-cloudy-night,283.3,0,0,,1021.76,,Mostly Cloudy,51.37,2018-11-28 20:00:00,0,6.216,301,5.28,5.28
3414,46.62,0.65,43.31,0.78,partly-cloudy-night,283,0,0,,1022.02,,Mostly Cloudy,49.75,2018-11-28 21:00:00,0,6.216,316,7.61,7.61
3415,46.34,0.59,41.38,0.75,partly-cloudy-night,282.1,0,0,,1022.17,,Mostly Cloudy,49.05,2018-11-28 22:00:00,0,6.216,302,6.37,6.37
3416,44.74,0.54,42.15,0.8,partly-cloudy-night,280.8,0,0,,1022.16,,Mostly Cloudy,48.19,2018-11-28 23:00:00,0,6.216,308,7.57,7.57
3417,44.52,0.49,42.07,0.79,partly-cloudy-night,279.1,0,0,,1022.07,,Partly Cloudy,48.19,2018-11-29 00:00:00,0,6.216,319,8.1,8.1
3418,40.77,0.48,41.28,0.85,partly-cloudy-night,278.4,0,0,,1021.43,,Partly Cloudy,45.55,2018-11-29 01:00:00,0,6.216,316,9.36,9.36
3419,40.85,0.58,41.27,0.88,partly-cloudy-night,277.2,0,0,,1021.27,,Mostly Cloudy,44.75,2018-11-29 02:00:00,0,6.216,310,7.01,7.01
3420,41.22,0.75,41.25,0.88,partly-cloudy-night,276.0,0,0,,1021.21,,Mostly Cloudy,44.49,2018-11-29 03:00:00,0,6.216,331,5.8,5.8
3421,40.17,0.88,41.19,0.88,cloudy,275.0,0,0,,1021.65,,Overcast,44.38,2018-11-29 04:00:00,0,6.216,314,7.47,7.47
3422,38.85,0.9,40.24,0.88,cloudy,274.3,0,0,,1021.18,,Overcast,43.54,2018-11-29 05:00:00,0,6.216,319,8.1,8.1
3423,38.6,0.92,40.26,0.91,cloudy,273.8,0,0,,1021.24,,Overcast,42.8,2018-11-29 06:00:00,0,6.216,312,6.85,6.85
3424,38.54,0.92,39.33,0.87,cloudy,272.9,0,0,,1021.28,,Overcast,43.04,2018-11-29 07:00:00,0,6.216,311,7.51,7.51
3425,37.67,0.94,39.45,0.88,cloudy,272.9,0,0,,1021.4,,Overcast,42.88,2018-11-29 08:00:00,0,6.216,309,8.92,8.92
3426,38.6,0.97,40.3,0.91,cloudy,273.1,0,0,,1021.53,"{'azimuth': 130, 'altitude': 9, 'dni': 120.8, 'ghi': 21.2, 'dhi': 1.9, 'etr': 1398.5}",Overcast,42.66,2018-11-29 09:00:00,0,6.216,321,23.76,6.55
3427,44.51,0.97,42.77,0.85,cloudy,273.4,0,0,,1021.44,"{'azimuth': 141, 'altitude': 17, 'dni': 178.4, 'ghi': 57.5, 'dhi': 5.2, 'etr': 1398.5}",Overcast,47.12,2018-11-29 10:00:00,1,6.216,313,5.52,5.52
3428,50.98,0.19,43.53,0.76,partly-cloudy-day,273.7,0,0,,1021.11,"{'azimuth': 155, 'altitude': 23, 'dni': 673.1, 'ghi': 289.3, 'dhi': 26.3, 'etr': 1398.6}",Partly Cloudy,50.98,2018-11-29 11:00:00,1,6.216,326,21.63,5.58
3429,53.69,0.19,45.26,0.73,partly-cloudy-day,274.0,0,0,,1020.63,"{'azimuth': 170, 'altitude': 26, 'dni': 711.8, 'ghi': 348.5, 'dhi': 31.7, 'etr': 1398.6}",Partly Cloudy,53.69,2018-11-29 12:00:00,2,6.216,312,19.17,3.95
3430,56.79,0.19,46.8,0.69,partly-cloudy-day,273.8,0,0,,1019.94,"{'azimuth': 185, 'altitude': 27, 'dni': 716.7, 'ghi': 356.8, 'dhi': 32.4, 'etr': 1398.6}",Partly Cloudy,56.79,2018-11-29 13:00:00,2,6.216,316,18.48,2.92
3431,59.44,0.19,49.65,0.7,partly-cloudy-day,274.6,0,0,,1019.42,"{'azimuth': 201, 'altitude': 24, 'dni': 689.6, 'ghi': 313.2, 'dhi': 28.5, 'etr': 1398.6}",Partly Cloudy,59.44,2018-11-29 14:00:00,2,6.216,249,13.32,4.67
3432,59.59,0.19,51.32,0.74,partly-cloudy-day,275.7,0,0,,1019.2,"{'azimuth': 214, 'altitude': 19, 'dni': 619.8, 'ghi': 223.9, 'dhi': 20.4, 'etr': 1398.6}",Partly Cloudy,59.59,2018-11-29 15:00:00,1,6.216,224,13.45,5.41
3433,60.08,0.19,51.96,0.75,partly-cloudy-day,277.0,0,0,,1018.7,"{'azimuth': 227, 'altitude': 12, 'dni': 469.2, 'ghi': 105.8, 'dhi': 9.6, 'etr': 1398.7}",Partly Cloudy,60.08,2018-11-29 16:00:00,0,6.216,237,13.1,5.93
3434,58.0,0.19,52.17,0.81,partly-cloudy-day,278.6,0,0,,1018.58,"{'azimuth': 238, 'altitude': 3, 'dni': 102.7, 'ghi': 5.8, 'dhi': 0.5, 'etr': 1398.7}",Partly Cloudy,58.0,2018-11-29 17:00:00,0,6.213,227,12.1,3.16
3435,54.24,0.19,51.34,0.9,partly-cloudy-night,280.4,0,0,,1018.16,,Partly Cloudy,54.24,2018-11-29 18:00:00,0,6.211,234,10.62,3.18
3436,53.34,0.19,50.59,0.9,partly-cloudy-night,283.0,0,0,,1018.07,,Partly Cloudy,53.34,2018-11-29 19:00:00,0,6.216,281,7.68,4.82
3437,50.67,0.19,49.24,0.95,partly-cloudy-night,283.1,0,0,,1017.93,,Partly Cloudy,50.67,2018-11-29 20:00:00,0,6.214,299,7.05,5.4
3438,50.9,0.19,49.32,0.94,partly-cloudy-night,282.5,0,0,,1018.16,,Partly Cloudy,50.9,2018-11-29 21:00:00,0,6.211,307,6.89,4.26
3439,50.05,0.19,48.43,0.94,partly-cloudy-night,282.1,0,0,,1017.85,,Partly Cloudy,50.05,2018-11-29 22:00:00,0,5.904,310,6.69,5.37
3440,46.67,0.31,47.64,0.95,partly-cloudy-night,282.1,0,0,,1017.72,,Partly Cloudy,49.12,2018-11-29 23:00:00,0,5.928,300,6.31,5.91
3441,45.79,0.44,47.71,0.99,partly-cloudy-night,282.5,0,0,,1016.99,,Partly Cloudy,48.1,2018-11-30 00:00:00,0,5.65,316,5.89,5.32
3442,47.67,0.59,48.43,0.98,partly-cloudy-night,280.6,0,0,,1016.42,,Mostly Cloudy,48.96,2018-11-30 01:00:00,0,5.91,318,4.3,4.0
3443,48.68,0.59,47.45,0.92,partly-cloudy-night,282.3,0,0,,1015.88,,Mostly Cloudy,49.82,2018-11-30 02:00:00,0,5.278,323,4.38,3.97
3444,47.38,0.75,48.21,0.95,partly-cloudy-night,284.8,0,0,,1015.42,,Mostly Cloudy,49.6,2018-11-30 03:00:00,0,5.882,314,5.64,5.64
3445,46.96,0.59,48.1,0.95,partly-cloudy-night,287.4,0,0,,1015.53,,Mostly Cloudy,49.49,2018-11-30 04:00:00,0,4.944,336,6.2,6.2
3446,45.95,0.31,47.05,0.91,partly-cloudy-night,289.3,0.0006,0.03,rain,1015.43,,Partly Cloudy,49.51,2018-11-30 05:00:00,0,5.26,319,8.55,8.55
3447,44.96,0.19,47.85,0.94,partly-cloudy-night,291.1,0.0022,0.05,rain,1015.58,,Partly Cloudy,49.64,2018-11-30 06:00:00,0,6.212,314,12.02,12.02
3448,50.09,0.47,47.01,0.89,partly-cloudy-night,297.3,0.0032,0.08,rain,1015.44,,Partly Cloudy,50.09,2018-11-30 07:00:00,0,6.506,306,10.78,7.47
3449,50.33,0.47,47.21,0.89,partly-cloudy-night,302.4,0.0019,0.06,rain,1015.39,,Partly Cloudy,50.33,2018-11-30 08:00:00,0,6.645,295,11.46,7.19
3450,50.29,0.31,46.89,0.88,partly-cloudy-day,308.2,0.0005,0.03,rain,1015.06,"{'azimuth': 130, 'altitude': 9, 'dni': 356.7, 'ghi': 61.2, 'dhi': 5.6, 'etr': 1399}",Partly Cloudy,50.29,2018-11-30 09:00:00,0,6.329,285,11.59,6.52
3451,53.82,0.31,47.64,0.8,partly-cloudy-day,313.5,0,0,,1015.04,"{'azimuth': 141, 'altitude': 17, 'dni': 542.1, 'ghi': 173, 'dhi': 15.7, 'etr': 1399}",Partly Cloudy,53.82,2018-11-30 10:00:00,1,6.193,296,11.27,5.18
3452,55.62,0.31,48.61,0.77,partly-cloudy-day,317.8,0,0,,1015.21,"{'azimuth': 155, 'altitude': 23, 'dni': 626.2, 'ghi': 267.1, 'dhi': 24.3, 'etr': 1399}",Partly Cloudy,55.62,2018-11-30 11:00:00,1,6.466,310,10.29,7.04
3453,57.98,0.31,47.02,0.67,partly-cloudy-day,321.6,0,0,,1015.42,"{'azimuth': 170, 'altitude': 26, 'dni': 662.8, 'ghi': 322.5, 'dhi': 29.3, 'etr': 1399.1}",Partly Cloudy,57.98,2018-11-30 12:00:00,2,6.919,325,9.47,9.47
3454,58.01,0.59,47.04,0.67,partly-cloudy-day,326.6,0,0,,1015.77,"{'azimuth': 185, 'altitude': 27, 'dni': 516.4, 'ghi': 255.7, 'dhi': 23.2, 'etr': 1399.1}",Mostly Cloudy,58.01,2018-11-30 13:00:00,1,7.612,325,9.31,9.31
3455,56.3,0.75,49.74,0.79,partly-cloudy-day,328.8,0,0,,1016.05,"{'azimuth': 200, 'altitude': 24, 'dni': 390.9, 'ghi': 176.6, 'dhi': 16.1, 'etr': 1399.1}",Mostly Cloudy,56.3,2018-11-30 14:00:00,1,7.259,18,19.12,5.77
3456,58.17,0.59,49.56,0.73,partly-cloudy-day,329.9,0,0,,1016.05,"{'azimuth': 214, 'altitude': 19, 'dni': 446.2, 'ghi': 160.3, 'dhi': 14.6, 'etr': 1399.1}",Mostly Cloudy,58.17,2018-11-30 15:00:00,1,6.593,332,19.34,5.82
3457,59.18,0.44,48.5,0.68,partly-cloudy-day,330.0,0,0,,1016.49,"{'azimuth': 227, 'altitude': 12, 'dni': 396.9, 'ghi': 88.9, 'dhi': 8.1, 'etr': 1399.1}",Partly Cloudy,59.18,2018-11-30 16:00:00,0,6.226,279,8.19,8.19
3458,57.28,0.19,48.44,0.72,partly-cloudy-day,328.8,0,0,,1017.12,"{'azimuth': 237, 'altitude': 3, 'dni': 99.3, 'ghi': 5.5, 'dhi': 0.5, 'etr': 1399.2}",Partly Cloudy,57.28,2018-11-30 17:00:00,0,6.478,214,6.61,4.81
3459,56.3,0.19,48.62,0.75,partly-cloudy-night,326.7,0,0,,1017.92,,Partly Cloudy,56.3,2018-11-30 18:00:00,0,7.026,223,8.6,6.69
3460,50.01,0.03,47.24,0.9,clear-night,323.8,0,0,,1018.48,,Clear,50.01,2018-11-30 19:00:00,0,7.783,225,13.92,6.75
3461,50.04,0.02,47.48,0.91,clear-night,321.4,0,0,,1018.88,,Clear,50.04,2018-11-30 20:00:00,0,8.025,292,12.47,4.57
3462,46.79,0.01,45.76,0.9,clear-night,318.7,0,0,,1019.17,,Clear,48.57,2018-11-30 21:00:00,0,8.134,302,9.26,4.6
3463,45.69,0.0,45.85,0.9,clear-night,316.4,0,0,,1019.43,,Clear,48.69,2018-11-30 22:00:00,0,8.137,334,6.84,6.81
3464,43.28,0.0,44.19,0.88,clear-night,314.8,0,0,,1019.67,,Clear,47.69,2018-11-30 23:00:00,0,7.73,314,24.53,9.73
3465,46.05,0,43.45,0.83,clear-night,313.6,0,0,,1020.15,,Clear,48.38,2018-12-01 00:00:00,0,7.842,356,24.58,5.43
3466,43.37,0.01,42.96,0.88,clear-night,311.5,0,0,,1020.03,,Clear,46.47,2018-12-01 01:00:00,0,7.306,335,7.94,6.16
3467,41.77,0.08,42.19,0.88,clear-night,310.3,0,0,,1019.94,,Clear,45.65,2018-12-01 02:00:00,0,6.921,313,28.45,7.35
3468,41.35,0.17,43.05,0.91,partly-cloudy-night,309.4,0,0,,1019.86,,Partly Cloudy,45.53,2018-12-01 03:00:00,0,6.507,308,7.93,7.93
3469,41.0,0.19,42.07,0.91,partly-cloudy-night,308.7,0,0,,1019.88,,Partly Cloudy,44.46,2018-12-01 04:00:00,0,6.216,316,6.12,6.12
3470,40.68,0.19,42.87,0.94,partly-cloudy-night,308.3,0,0,,1020.06,,Partly Cloudy,44.41,2018-12-01 05:00:00,0,6.135,316,6.59,6.59
3471,40.78,0.19,42.68,0.9,partly-cloudy-night,308.0,0,0,,1019.84,,Partly Cloudy,45.37,2018-12-01 06:00:00,0,6.175,308,8.82,8.82
3472,41.76,0.19,41.61,0.89,partly-cloudy-night,308.3,0,0,,1020.21,,Partly Cloudy,44.73,2018-12-01 07:00:00,0,6.216,320,11.33,5.41
3473,39.33,0.19,40.24,0.86,partly-cloudy-night,307.8,0,0,,1020.62,,Partly Cloudy,44.03,2018-12-01 08:00:00,0,6.216,318,9.91,8.36
3474,41.15,0.19,41.92,0.89,partly-cloudy-day,307.0,0,0,,1021.03,"{'azimuth': 130, 'altitude': 9, 'dni': 376.1, 'ghi': 63.3, 'dhi': 5.8, 'etr': 1399.5}",Partly Cloudy,45.06,2018-12-01 09:00:00,0,6.216,305,25.37,7.15
3475,46.36,0.19,42.52,0.79,partly-cloudy-day,306.2,0,0,,1021.23,"{'azimuth': 141, 'altitude': 17, 'dni': 577.8, 'ghi': 182.5, 'dhi': 16.6, 'etr': 1399.5}",Partly Cloudy,48.68,2018-12-01 10:00:00,1,6.216,309,25.42,5.51
3476,53.16,0.7,44.24,0.72,partly-cloudy-day,305.1,0,0,,1021.21,"{'azimuth': 155, 'altitude': 23, 'dni': 414.5, 'ghi': 175.5, 'dhi': 16, 'etr': 1399.5}",Mostly Cloudy,53.16,2018-12-01 11:00:00,1,6.216,304,7.92,7.92
3477,54.5,0.65,43.15,0.65,partly-cloudy-day,303.9,0,0,,1021.07,"{'azimuth': 170, 'altitude': 26, 'dni': 474, 'ghi': 229.3, 'dhi': 20.8, 'etr': 1399.5}",Mostly Cloudy,54.5,2018-12-01 12:00:00,2,6.216,322,24.76,8.55
3478,57.9,0.61,43.97,0.6,partly-cloudy-day,302.7,0,0,,1020.8,"{'azimuth': 185, 'altitude': 27, 'dni': 506.8, 'ghi': 249.6, 'dhi': 22.7, 'etr': 1399.5}",Mostly Cloudy,57.9,2018-12-01 13:00:00,2,6.216,275,24.18,2.29
3479,57.86,0.71,43.01,0.58,partly-cloudy-day,301.7,0,0,,1020.53,"{'azimuth': 200, 'altitude': 24, 'dni': 419.9, 'ghi': 188.7, 'dhi': 17.2, 'etr': 1399.6}",Mostly Cloudy,57.86,2018-12-01 14:00:00,1,6.216,208,4.54,1.02
3480,57.05,0.19,42.13,0.57,partly-cloudy-day,300.8,0,0,,1020.24,"{'azimuth': 214, 'altitude': 19, 'dni': 616.9, 'ghi': 220.5, 'dhi': 20, 'etr': 1399.6}",Partly Cloudy,57.05,2018-12-01 15:00:00,1,6.216,272,5.54,3.3
3481,56.54,0.19,42.98,0.6,partly-cloudy-day,299.9,0,0,,1020.13,"{'azimuth': 226, 'altitude': 12, 'dni': 465.2, 'ghi': 103.5, 'dhi': 9.4, 'etr': 1399.6}",Partly Cloudy,56.54,2018-12-01 16:00:00,0,6.216,286,6.4,5.06
3482,55.54,0.19,43.82,0.65,partly-cloudy-day,299.2,0,0,,1020.21,"{'azimuth': 237, 'altitude': 3, 'dni': 96.3, 'ghi': 5.2, 'dhi': 0.5, 'etr': 1399.6}",Partly Cloudy,55.54,2018-12-01 17:00:00,0,6.216,285,6.2,5.67
3483,53.63,0.19,43.79,0.69,partly-cloudy-night,298.7,0,0,,1020.47,,Partly Cloudy,53.63,2018-12-01 18:00:00,0,6.216,272,5.49,4.55
3484,50.78,0.19,43.33,0.76,partly-cloudy-night,298.6,0,0,,1020.87,,Partly Cloudy,50.78,2018-12-01 19:00:00,0,6.216,301,7.51,7.51
3485,46.89,0.56,43.36,0.81,partly-cloudy-night,297.7,0,0,,1021.04,,Mostly Cloudy,48.97,2018-12-01 20:00:00,0,6.216,312,5.2,5.2
3486,45.14,0.19,42.52,0.8,partly-cloudy-night,296.7,0,0,,1021.14,,Partly Cloudy,48.3,2018-12-01 21:00:00,0,6.216,311,7.01,7.01
3487,45.49,0.19,42.84,0.81,partly-cloudy-night,295.6,0,0,,1021.17,,Partly Cloudy,48.33,2018-12-01 22:00:00,0,6.216,327,6.36,6.36
3488,44.2,0.19,43.12,0.85,partly-cloudy-night,294.5,0,0,,1021.1,,Partly Cloudy,47.31,2018-12-01 23:00:00,0,6.216,319,6.51,6.51
3489,41.32,0.39,42.38,0.89,partly-cloudy-night,293.3,0,0,,1020.91,,Partly Cloudy,45.4,2018-12-02 00:00:00,0,6.216,335,7.65,7.65
3490,42.43,0.43,42.35,0.86,partly-cloudy-night,291.6,0,0,,1020.59,,Partly Cloudy,46.18,2018-12-02 01:00:00,0,6.216,317,8.85,7.33
3491,40.88,0.6,42.24,0.89,partly-cloudy-night,289.9,0,0,,1020.26,,Mostly Cloudy,45.35,2018-12-02 02:00:00,0,6.216,317,8.5,8.5
3492,43.27,0.82,42.96,0.89,partly-cloudy-night,288.1,0,0,,1019.96,,Mostly Cloudy,46.13,2018-12-02 03:00:00,0,6.216,324,7.29,5.62
3493,42.45,0.98,42.9,0.89,cloudy,286.3,0,0,,1019.8,,Overcast,46.01,2018-12-02 04:00:00,0,6.216,325,6.86,6.86
3494,42.86,0.99,43.01,0.89,cloudy,284.6,0,0,,1019.74,,Overcast,46.04,2018-12-02 05:00:00,0,6.211,315,6.16,6.16
3495,43.68,0.95,43.15,0.86,cloudy,283.0,0,0,,1020.28,,Overcast,47.01,2018-12-02 06:00:00,0,6.208,327,6.81,6.81
3496,44.98,0.91,42.93,0.85,cloudy,281.3,0,0,,1020.56,,Overcast,47.23,2018-12-02 07:00:00,0,6.216,326,6.22,4.97
3497,44.25,0.87,42.58,0.84,partly-cloudy-night,280.5,0,0,,1020.74,,Mostly Cloudy,47.15,2018-12-02 08:00:00,0,6.216,308,6.05,6.05
3498,46.68,0.83,42.39,0.78,partly-cloudy-day,280.1,0,0,,1020.96,"{'azimuth': 130, 'altitude': 9, 'dni': 178.8, 'ghi': 29.5, 'dhi': 2.7, 'etr': 1399.9}",Mostly Cloudy,48.93,2018-12-02 09:00:00,0,6.216,317,5.62,5.48
3499,53.46,0.8,44.18,0.71,partly-cloudy-day,279.5,0,0,,1021.06,"{'azimuth': 141, 'altitude': 17, 'dni': 293.2, 'ghi': 91.7, 'dhi': 8.3, 'etr': 1399.9}",Mostly Cloudy,53.46,2018-12-02 10:00:00,1,6.216,295,8.92,8.92
3500,57.17,0.83,45.65,0.65,partly-cloudy-day,278.6,0,0,,1021.02,"{'azimuth': 155, 'altitude': 22, 'dni': 318.2, 'ghi': 133.7, 'dhi': 12.2, 'etr': 1400}",Mostly Cloudy,57.17,2018-12-02 11:00:00,1,6.216,285,7.76,7.76
3501,58.83,0.88,46.4,0.63,cloudy,277.5,0,0,,1020.94,"{'azimuth': 169, 'altitude': 26, 'dni': 295.9, 'ghi': 142.3, 'dhi': 12.9, 'etr': 1400}",Overcast,58.83,2018-12-02 12:00:00,2,6.216,266,18.84,10.61
3502,62.34,0.89,48.29,0.6,cloudy,277.9,0,0,,1020.66,"{'azimuth': 185, 'altitude': 26, 'dni': 289, 'ghi': 141.6, 'dhi': 12.9, 'etr': 1400}",Overcast,62.34,2018-12-02 13:00:00,2,6.216,239,19.2,6.01
3503,62.28,0.91,48.4,0.6,cloudy,277.6,0,0,,1020.29,"{'azimuth': 200, 'altitude': 24, 'dni': 265.2, 'ghi': 118.6, 'dhi': 10.8, 'etr': 1400}",Overcast,62.28,2018-12-02 14:00:00,1,6.216,236,12.18,10.73
3504,63.15,0.91,48.63,0.59,cloudy,277.3,0,0,,1019.78,"{'azimuth': 214, 'altitude': 19, 'dni': 232.5, 'ghi': 82.7, 'dhi': 7.5, 'etr': 1400}",Overcast,63.15,2018-12-02 15:00:00,1,6.216,252,12.49,11.6
3505,62.66,0.19,49.37,0.62,partly-cloudy-day,276.9,0,0,,1019.5,"{'azimuth': 226, 'altitude': 12, 'dni': 463.4, 'ghi': 102.5, 'dhi': 9.3, 'etr': 1400}",Partly Cloudy,62.66,2018-12-02 16:00:00,0,6.216,239,12.84,12.84
3506,60.7,0.19,48.82,0.65,partly-cloudy-day,276.2,0,0,,1019.5,"{'azimuth': 237, 'altitude': 3, 'dni': 93.6, 'ghi': 5, 'dhi': 0.5, 'etr': 1400.1}",Partly Cloudy,60.7,2018-12-02 17:00:00,0,6.216,250,11.86,11.12
3507,59.56,0.19,47.7,0.65,partly-cloudy-night,275.3,0,0,,1019.53,,Partly Cloudy,59.56,2018-12-02 18:00:00,0,6.216,248,10.9,10.57
3508,57.8,0.19,48.08,0.7,partly-cloudy-night,276.5,0,0,,1019.82,,Partly Cloudy,57.8,2018-12-02 19:00:00,0,6.216,250,10.57,10.57
3509,56.94,0.19,49.28,0.76,partly-cloudy-night,276.4,0,0,,1020.09,,Partly Cloudy,56.94,2018-12-02 20:00:00,0,6.216,248,12.4,12.4
3510,55.36,0.19,47.62,0.75,partly-cloudy-night,276.1,0,0,,1019.81,,Partly Cloudy,55.36,2018-12-02 21:00:00,0,6.216,285,9.95,8.98
3511,55.42,0.19,47.74,0.75,partly-cloudy-night,276.0,0,0,,1019.85,,Partly Cloudy,55.42,2018-12-02 22:00:00,0,6.216,300,10.01,6.76
3512,53.62,0.19,46.97,0.78,partly-cloudy-night,276.0,0,0,,1019.67,,Partly Cloudy,53.62,2018-12-02 23:00:00,0,6.216,311,9.68,4.97
3513,52.66,0.78,46.24,0.79,partly-cloudy-night,276.1,0,0,,1019.75,,Mostly Cloudy,52.66,2018-12-03 00:00:00,0,6.216,308,9.18,7.74
3514,50.04,0.19,45.73,0.85,partly-cloudy-night,271.3,0,0,,1019.41,,Partly Cloudy,50.04,2018-12-03 01:00:00,0,6.216,309,11.61,8.96
3515,50.18,0.19,45.72,0.85,partly-cloudy-night,270.6,0,0,,1019.38,,Partly Cloudy,50.18,2018-12-03 02:00:00,0,6.216,313,10.6,7.68
3516,47.5,0.76,45.03,0.86,partly-cloudy-night,270.1,0,0,,1019.17,,Mostly Cloudy,49.15,2018-12-03 03:00:00,0,6.215,322,8.98,4.56
3517,43.66,0.78,46.07,0.92,partly-cloudy-night,269.4,0,0,,1019.11,,Mostly Cloudy,48.15,2018-12-03 04:00:00,0,6.216,310,10.22,10.22
3518,45.26,0.75,46.25,0.9,partly-cloudy-night,268.4,0,0,,1019.19,,Mostly Cloudy,49.1,2018-12-03 05:00:00,0,6.216,309,9.05,9.05
3519,53.69,0.19,46.25,0.76,partly-cloudy-night,267.3,0,0,,1018.88,,Partly Cloudy,53.69,2018-12-03 06:00:00,0,6.216,318,8.93,8.93
3520,50.27,0.19,45.0,0.82,partly-cloudy-night,266.4,0,0,,1019.26,,Partly Cloudy,50.27,2018-12-03 07:00:00,0,6.216,312,10.12,10.12
3521,50.16,0.55,45.48,0.84,partly-cloudy-night,265.6,0,0,,1019.64,,Mostly Cloudy,50.16,2018-12-03 08:00:00,0,6.216,331,8.98,8.47
3522,50.93,0.49,45.09,0.8,partly-cloudy-day,264.9,0,0,,1019.95,"{'azimuth': 130, 'altitude': 8, 'dni': 293.6, 'ghi': 47.5, 'dhi': 4.3, 'etr': 1400.4}",Partly Cloudy,50.93,2018-12-03 09:00:00,0,6.216,330,8.49,8.49
3523,53.61,0.46,46.84,0.78,partly-cloudy-day,264.0,0,0,,1020.1,"{'azimuth': 141, 'altitude': 16, 'dni': 474.3, 'ghi': 146.8, 'dhi': 13.3, 'etr': 1400.4}",Partly Cloudy,53.61,2018-12-03 10:00:00,1,6.216,329,29.6,9.59
3524,57.24,0.49,48.79,0.73,partly-cloudy-day,262.8,0,0,,1020.01,"{'azimuth': 155, 'altitude': 22, 'dni': 536.2, 'ghi': 223.8, 'dhi': 20.3, 'etr': 1400.4}",Partly Cloudy,57.24,2018-12-03 11:00:00,1,6.212,337,28.45,8.32
3525,59.03,0.56,48.38,0.68,partly-cloudy-day,261.4,0,0,,1019.79,"{'azimuth': 169, 'altitude': 26, 'dni': 533, 'ghi': 254.9, 'dhi': 23.2, 'etr': 1400.4}",Mostly Cloudy,59.03,2018-12-03 12:00:00,2,6.207,317,35.28,8.7
3526,61.65,0.59,49.46,0.64,partly-cloudy-day,260.9,0,0,,1019.76,"{'azimuth': 185, 'altitude': 26, 'dni': 517.1, 'ghi': 252.2, 'dhi': 22.9, 'etr': 1400.4}",Mostly Cloudy,61.65,2018-12-03 13:00:00,2,6.216,301,9.72,9.72
3527,62.5,0.53,48.53,0.6,partly-cloudy-day,259.8,0,0,,1019.64,"{'azimuth': 200, 'altitude': 24, 'dni': 534.8, 'ghi': 238.2, 'dhi': 21.7, 'etr': 1400.4}",Mostly Cloudy,62.5,2018-12-03 14:00:00,2,6.283,302,22.48,10.88
3528,62.5,0.42,48.34,0.6,partly-cloudy-day,258.8,0,0,,1019.56,"{'azimuth': 214, 'altitude': 19, 'dni': 529.4, 'ghi': 187.5, 'dhi': 17, 'etr': 1400.5}",Partly Cloudy,62.5,2018-12-03 15:00:00,1,6.385,288,22.17,7.63
