,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,solar
16,2020-01-06 16:00:00,Clear,clear-day,0,0,57.5,57.5,39.93,0.52,1027.8,2.53,2.76,169,0.0,0,10,330.6,,"{'azimuth': 223, 'altitude': 13, 'dni': 544.7, 'ghi': 138.1, 'dhi': 12.6, 'etr': 1407.4}"
17,2020-01-06 17:00:00,Clear,clear-day,0,0,55.68,55.68,40.17,0.56,1027.9,2.33,2.56,156,0.0,0,10,329.7,,"{'azimuth': 234, 'altitude': 5, 'dni': 225.1, 'ghi': 21.2, 'dhi': 1.9, 'etr': 1407.4}"
18,2020-01-06 18:00:00,Clear,clear-night,0,0,53.32,53.32,39.51,0.59,1028.4,1.93,2.37,312,0.0,0,10,328.0,,
19,2020-01-06 19:00:00,Clear,clear-night,0,0,51.33,51.33,39.03,0.63,1029.1,1.73,2.8,325,0.0,0,10,324.0,,
20,2020-01-06 20:00:00,Clear,clear-night,0,0,49.94,49.94,38.15,0.64,1029.5,2.36,2.7,350,0.0,0,10,323.5,,
21,2020-01-06 21:00:00,Clear,clear-night,0,0,48.87,48.16,37.45,0.65,1029.7,3.26,3.26,347,0.0,0,10,323.9,,
22,2020-01-06 22:00:00,Clear,clear-night,0,0,47.95,46.41,37.05,0.66,1029.9,4.11,4.11,340,0.0,0,10,324.9,,
23,2020-01-06 23:00:00,Clear,clear-night,0,0,46.87,44.88,36.6,0.67,1030.0,4.5,4.5,338,0.0,0,10,326.8,,
0,2020-01-07 00:00:00,Clear,clear-night,0,0,46,43.68,35.67,0.67,1030.1,4.76,4.76,339,0,0,10,329.3,,
1,2020-01-07 01:00:00,Clear,clear-night,0,0,45.21,42.55,34.73,0.67,1030.3,5.06,5.06,339,0.02,0,10,331.8,,
2,2020-01-07 02:00:00,Clear,clear-night,0,0,45.14,42.47,34.25,0.65,1030.3,5.06,5.06,339,0,0,10,332.7,,
3,2020-01-07 03:00:00,Clear,clear-night,0.0002,0.01,44.58,41.55,33.93,0.66,1030.0,5.45,5.53,329,0.01,0,10,336.3,rain,
4,2020-01-07 04:00:00,Clear,clear-night,0.0002,0.01,44.06,40.6,33.57,0.66,1029.6,5.98,6.0,322,0,0,10,338.4,rain,
5,2020-01-07 05:00:00,Clear,clear-night,0,0,43.61,40.04,33.13,0.66,1029.6,6.04,6.18,320,0,0,10,337.7,,
6,2020-01-07 06:00:00,Clear,clear-night,0,0,43.16,39.44,32.6,0.66,1029.6,6.14,6.14,317,0,0,10,335.5,,
7,2020-01-07 07:00:00,Clear,clear-night,0,0,43.2,39.51,32.28,0.65,1029.9,6.11,6.16,317,0,0,10,333.8,,
8,2020-01-07 08:00:00,Clear,clear-night,0,0,42.97,39.41,31.29,0.63,1030.0,5.83,5.94,314,0.12,0,10,334.2,,
9,2020-01-07 09:00:00,Clear,clear-day,0,0,43.28,39.78,30.88,0.61,1030.2,5.82,5.9,312,0.24,0,10,334.8,,"{'azimuth': 127, 'altitude': 6, 'dni': 248.5, 'ghi': 27.7, 'dhi': 2.5, 'etr': 1407.4}"
10,2020-01-07 10:00:00,Clear,clear-day,0,0,45.57,42.62,31.69,0.58,1030.3,5.62,5.87,319,0.19,0,10,334.8,,"{'azimuth': 138, 'altitude': 14, 'dni': 528.5, 'ghi': 141.7, 'dhi': 12.9, 'etr': 1407.4}"
11,2020-01-07 11:00:00,Clear,clear-day,0,0,48.79,46.78,32.39,0.53,1030.3,5.02,6.01,337,0.24,1,10,333.6,,"{'azimuth': 151, 'altitude': 21, 'dni': 627.7, 'ghi': 243.3, 'dhi': 22.1, 'etr': 1407.4}"
12,2020-01-07 12:00:00,Clear,clear-day,0,0,52.16,52.16,33.08,0.48,1029.9,4.56,7.06,264,0.15,1,10,331.8,,"{'azimuth': 165, 'altitude': 25, 'dni': 709.9, 'ghi': 327.8, 'dhi': 29.8, 'etr': 1407.4}"
13,2020-01-07 13:00:00,Clear,clear-day,0,0,54.94,54.94,33.7,0.44,1029.3,4.34,7.47,284,0.14,2,10,330.0,,"{'azimuth': 181, 'altitude': 26, 'dni': 729.4, 'ghi': 354.2, 'dhi': 32.2, 'etr': 1407.4}"
14,2020-01-07 14:00:00,Clear,clear-day,0,0,57.49,57.49,35.35,0.43,1028.9,3.61,5.51,298,0.19,1,10,336.7,,"{'azimuth': 196, 'altitude': 25, 'dni': 693.7, 'ghi': 317.4, 'dhi': 28.9, 'etr': 1407.4}"
15,2020-01-07 15:00:00,Clear,clear-day,0,0,58.55,58.55,36.4,0.43,1028.5,4.07,5.42,224,0.13,1,10,335.2,,"{'azimuth': 210, 'altitude': 20, 'dni': 654.6, 'ghi': 248.3, 'dhi': 22.6, 'etr': 1407.4}"
16,2020-01-07 16:00:00,Clear,clear-day,0,0,57.23,57.23,37.33,0.47,1028.2,4.38,5.68,236,0.13,0,10,334.2,,"{'azimuth': 223, 'altitude': 13, 'dni': 527.1, 'ghi': 135.2, 'dhi': 12.3, 'etr': 1407.4}"
17,2020-01-07 17:00:00,Clear,clear-day,0,0,55.81,55.81,37.94,0.51,1028.3,4.52,5.88,238,0.12,0,10,334.0,,"{'azimuth': 234, 'altitude': 5, 'dni': 225.4, 'ghi': 21.9, 'dhi': 2, 'etr': 1407.4}"
18,2020-01-07 18:00:00,Clear,clear-night,0,0,53.38,53.38,37.8,0.55,1028.7,4.78,6.06,294,0.11,0,10,334.2,,
19,2020-01-07 19:00:00,Mostly Cloudy,partly-cloudy-night,0,0,51.43,51.43,36.92,0.57,1029.1,4.77,6.07,279,0.65,0,10,334.3,,
20,2020-01-07 20:00:00,Clear,clear-night,0,0,50.01,50.01,35.14,0.56,1029.2,4.91,5.81,246,0.28,0,10,333.8,,
21,2020-01-07 21:00:00,Clear,clear-night,0,0,48.81,46.83,33.9,0.56,1029.1,4.98,5.23,337,0.29,0,10,333.5,,
22,2020-01-07 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,47.88,45.65,32.81,0.56,1029.0,5.12,5.12,308,0.35,0,10,332.8,,
23,2020-01-07 23:00:00,Partly Cloudy,partly-cloudy-night,0,0,47.04,44.59,31.92,0.55,1028.8,5.24,5.24,305,0.35,0,10,331.3,,
0,2020-01-08 00:00:00,Clear,clear-night,0,0,46.43,43.91,31.27,0.55,1028.6,5.17,5.22,312,0.31,0,10,329.3,,
1,2020-01-08 01:00:00,Clear,clear-night,0,0,45.87,43.19,30.95,0.56,1028.4,5.29,5.36,320,0.28,0,10,327.8,,
2,2020-01-08 02:00:00,Clear,clear-night,0,0,46.3,44.53,29.51,0.52,1028.4,4.08,4.52,332,0.2,0,10,326.6,,
3,2020-01-08 03:00:00,Clear,clear-night,0,0,45.75,43.38,30.27,0.54,1028.4,4.78,5.54,345,0.12,0,10,327.1,,
4,2020-01-08 04:00:00,Clear,clear-night,0,0,45.2,42.47,31.09,0.58,1028.4,5.17,6.41,359,0.07,0,10,326.9,,
5,2020-01-08 05:00:00,Clear,clear-night,0,0,44.61,41.84,31.91,0.61,1028.4,5.08,6.61,6,0.08,0,10,324.9,,
6,2020-01-08 06:00:00,Clear,clear-night,0,0,44.4,41.73,32.72,0.63,1028.7,4.86,6.51,10,0.29,0,10,322.3,,
7,2020-01-08 07:00:00,Partly Cloudy,partly-cloudy-night,0.0002,0.01,45.2,42.73,33.55,0.64,1029.2,4.78,6.58,6,0.52,0,10,320.3,rain,
8,2020-01-08 08:00:00,Mostly Cloudy,partly-cloudy-night,0,0,45.43,42.79,33.45,0.63,1029.8,5.1,6.34,1,0.63,0,10,318.6,,
9,2020-01-08 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,46.05,43.22,33.55,0.61,1030.6,5.57,6.37,352,0.58,0,10,318.2,,"{'azimuth': 127, 'altitude': 6, 'dni': 189, 'ghi': 21.2, 'dhi': 1.9, 'etr': 1407.3}"
10,2020-01-08 10:00:00,Partly Cloudy,partly-cloudy-day,0,0,48.0,45.58,34.57,0.6,1031.2,5.47,6.55,346,0.55,0,10,317.9,,"{'azimuth': 138, 'altitude': 14, 'dni': 400.7, 'ghi': 107.8, 'dhi': 9.8, 'etr': 1407.3}"
11,2020-01-08 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,51.29,51.29,35.99,0.56,1031.4,4.7,5.81,358,0.56,1,10,317.4,,"{'azimuth': 151, 'altitude': 21, 'dni': 484.9, 'ghi': 188.6, 'dhi': 17.1, 'etr': 1407.3}"
12,2020-01-08 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,55.06,55.06,37.51,0.52,1031.2,3.69,4.71,317,0.38,1,10,316.9,,"{'azimuth': 165, 'altitude': 25, 'dni': 621.9, 'ghi': 288.3, 'dhi': 26.2, 'etr': 1407.3}"
13,2020-01-08 13:00:00,Clear,clear-day,0,0,57.88,57.88,38.79,0.49,1030.7,3.26,4.15,313,0.26,2,10,316.6,,"{'azimuth': 181, 'altitude': 26, 'dni': 689.7, 'ghi': 336.4, 'dhi': 30.6, 'etr': 1407.3}"
14,2020-01-08 14:00:00,Clear,clear-day,0,0,58.66,58.66,38.75,0.48,1030.4,3.26,4.02,335,0.28,1,10,321.6,,"{'azimuth': 196, 'altitude': 25, 'dni': 665.2, 'ghi': 306, 'dhi': 27.8, 'etr': 1407.3}"
15,2020-01-08 15:00:00,Clear,clear-day,0,0,59.25,59.25,39.84,0.49,1030.0,3.82,4.56,94,0.26,1,10,321.4,,"{'azimuth': 210, 'altitude': 20, 'dni': 619.2, 'ghi': 236.6, 'dhi': 21.5, 'etr': 1407.3}"
16,2020-01-08 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,59.03,59.03,40.89,0.51,1029.7,3.91,4.91,133,0.36,0,10,320.9,,"{'azimuth': 223, 'altitude': 14, 'dni': 468, 'ghi': 121.4, 'dhi': 11, 'etr': 1407.3}"
17,2020-01-08 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,57.66,57.66,41.61,0.55,1029.9,3.64,4.53,129,0.42,0,10,319.8,,"{'azimuth': 234, 'altitude': 5, 'dni': 196.7, 'ghi': 19.7, 'dhi': 1.8, 'etr': 1407.3}"
18,2020-01-08 18:00:00,Partly Cloudy,partly-cloudy-night,0,0,55.69,55.69,41.61,0.59,1030.6,3.32,3.96,120,0.44,0,10,318.5,,
19,2020-01-08 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,53.89,53.89,41.41,0.63,1031.0,2.66,3.33,106,0.37,0,10,317.8,,
20,2020-01-08 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,52.62,52.62,40.59,0.64,1031.1,2.57,2.57,52,0.34,0,10,314.8,,
21,2020-01-08 21:00:00,Clear,clear-night,0,0,51.68,51.68,39.77,0.64,1030.8,2.76,2.76,19,0.29,0,10,315.2,,
22,2020-01-08 22:00:00,Clear,clear-night,0,0,50.42,50.42,39.07,0.65,1030.6,3.08,3.08,348,0.12,0,10,315.4,,
23,2020-01-08 23:00:00,Clear,clear-night,0,0,49.38,48.82,38.35,0.66,1030.5,3.18,3.18,339,0.16,0,10,315.2,,
0,2020-01-09 00:00:00,Clear,clear-night,0,0,48.34,47.33,37.89,0.67,1030.2,3.53,3.53,337,0.16,0,10,315.1,,
1,2020-01-09 01:00:00,Clear,clear-night,0,0,47.76,47.76,37.49,0.67,1030.2,2.95,2.95,329,0.14,0,10,311.1,,
2,2020-01-09 02:00:00,Clear,clear-night,0,0,47.07,46.12,37.25,0.69,1030.0,3.25,3.25,328,0.12,0,10,310.1,,
3,2020-01-09 03:00:00,Clear,clear-night,0,0,46.34,44.87,37.0,0.7,1029.4,3.73,3.73,314,0.16,0,10,309.2,,
4,2020-01-09 04:00:00,Clear,clear-night,0,0,45.67,43.89,36.6,0.7,1028.8,3.97,3.97,315,0.15,0,10,308.8,,
5,2020-01-09 05:00:00,Clear,clear-night,0,0,44.88,42.92,36.01,0.71,1028.5,4.04,4.04,313,0.16,0,10,308.8,,
6,2020-01-09 06:00:00,Clear,clear-night,0,0,44.28,42.2,35.49,0.71,1028.4,4.07,4.07,316,0.22,0,10,309.4,,
7,2020-01-09 07:00:00,Clear,clear-night,0,0,44.39,42.27,35.0,0.69,1028.5,4.14,4.39,308,0.2,0,10,308.3,,
8,2020-01-09 08:00:00,Clear,clear-night,0,0,44.36,42.29,34.72,0.69,1028.5,4.09,4.51,306,0.16,0,10,309.2,,
9,2020-01-09 09:00:00,Clear,clear-day,0,0,44.71,42.71,34.56,0.67,1028.8,4.05,4.55,298,0.13,0,10,310.6,,"{'azimuth': 127, 'altitude': 6, 'dni': 265.6, 'ghi': 30, 'dhi': 2.7, 'etr': 1407.3}"
10,2020-01-09 10:00:00,Clear,clear-day,0,0,46.74,45.16,35.71,0.65,1028.7,3.93,5.14,306,0.05,0,10,311.9,,"{'azimuth': 138, 'altitude': 14, 'dni': 559.9, 'ghi': 151.3, 'dhi': 13.8, 'etr': 1407.2}"
11,2020-01-09 11:00:00,Clear,clear-day,0,0,50.04,50.04,37.6,0.62,1028.4,3.63,5.63,339,0.06,1,10,313.2,,"{'azimuth': 151, 'altitude': 21, 'dni': 681.5, 'ghi': 266.2, 'dhi': 24.2, 'etr': 1407.2}"
12,2020-01-09 12:00:00,Clear,clear-day,0,0,53.31,53.31,39.81,0.6,1027.9,4.09,7.11,199,0.02,2,10,314.3,,"{'azimuth': 165, 'altitude': 25, 'dni': 745.2, 'ghi': 346.9, 'dhi': 31.5, 'etr': 1407.2}"
13,2020-01-09 13:00:00,Clear,clear-day,0,0,57.01,57.01,42.76,0.59,1027.4,5.57,8.85,238,0.02,2,10,316.8,,"{'azimuth': 180, 'altitude': 26, 'dni': 761.3, 'ghi': 373.2, 'dhi': 33.9, 'etr': 1407.2}"
14,2020-01-09 14:00:00,Clear,clear-day,0,0,58.6,58.6,43.62,0.57,1026.7,6.75,10.48,242,0.12,1,10,316.7,,"{'azimuth': 196, 'altitude': 25, 'dni': 720.9, 'ghi': 333.6, 'dhi': 30.3, 'etr': 1407.2}"
15,2020-01-09 15:00:00,Clear,clear-day,0,0,59.14,59.14,43.89,0.57,1025.8,7.99,12.11,229,0.22,1,10,315.9,,"{'azimuth': 210, 'altitude': 20, 'dni': 634.2, 'ghi': 244.3, 'dhi': 22.2, 'etr': 1407.2}"
16,2020-01-09 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,57.28,57.28,43.49,0.6,1025.3,8.84,13.18,228,0.37,0,10,314.9,,"{'azimuth': 223, 'altitude': 14, 'dni': 468.1, 'ghi': 123, 'dhi': 11.2, 'etr': 1407.2}"
17,2020-01-09 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,56.13,56.13,42.93,0.61,1025.2,8.66,13.17,231,0.38,0,10,313.7,,"{'azimuth': 234, 'altitude': 5, 'dni': 209.2, 'ghi': 21.7, 'dhi': 2, 'etr': 1407.2}"
18,2020-01-09 18:00:00,Partly Cloudy,partly-cloudy-night,0,0,54.31,54.31,42.25,0.64,1025.3,7.99,12.59,229,0.32,0,10,312.3,,
19,2020-01-09 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,52.75,52.75,41.53,0.66,1025.4,7.88,12.82,237,0.34,0,10,309.8,,
20,2020-01-09 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,51.65,51.65,40.7,0.66,1025.3,7.81,14.01,247,0.34,0,10,311.3,,
21,2020-01-09 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,50.82,50.82,40.06,0.66,1025.1,7.51,15.61,256,0.34,0,10,314.2,,
22,2020-01-09 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,50.17,50.17,39.95,0.68,1024.9,7.47,16.07,253,0.41,0,10,316.8,,
23,2020-01-09 23:00:00,Partly Cloudy,partly-cloudy-night,0,0,49.92,46.91,40.08,0.69,1024.6,7.42,14.4,242,0.48,0,10,318.6,,
0,2020-01-10 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,49.94,47.16,40.73,0.71,1024.4,6.89,11.58,270,0.48,0,10,320.3,,
1,2020-01-10 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,48.56,45.63,41.02,0.75,1024.1,6.63,9.02,261,0.45,0,10,321.6,,
2,2020-01-10 02:00:00,Partly Cloudy,partly-cloudy-night,0.0006,0.04,49.85,47.49,41.45,0.73,1023.4,6.0,7.71,219,0.42,0,10,322.1,rain,
3,2020-01-10 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0038,0.11,49.81,48.26,41.71,0.74,1023.3,4.57,5.22,20,0.75,0,10,322.3,rain,
4,2020-01-10 04:00:00,Overcast,cloudy,0.0013,0.09,49.5,47.9,41.3,0.73,1023.3,4.57,4.61,332,1.0,0,10,323.3,rain,
5,2020-01-10 05:00:00,Overcast,cloudy,0.0074,0.25,49.01,46.54,41.75,0.76,1023.6,5.9,6.98,325,1.0,0,10,324.3,rain,
6,2020-01-10 06:00:00,Possible Light Rain,rain,0.025,0.43,48.67,45.06,42.31,0.79,1023.7,8.21,11.66,62,0.99,0,7.545,326.0,rain,
7,2020-01-10 07:00:00,Rain,rain,0.061,0.7,48.4,44.29,42.77,0.81,1024.1,9.36,12.41,39,1.0,0,5.586,330.3,rain,
8,2020-01-10 08:00:00,Rain,rain,0.0758,0.72,48.48,44.27,43.27,0.82,1024.5,9.67,13.17,43,0.99,0,4.372,338.4,rain,
9,2020-01-10 09:00:00,Rain,rain,0.0794,0.74,48.66,44.51,43.74,0.83,1024.9,9.6,13.27,55,0.99,0,3.995,348.6,rain,"{'azimuth': 126, 'altitude': 6, 'dni': 73.2, 'ghi': 8.3, 'dhi': 0.8, 'etr': 1407.2}"
10,2020-01-10 10:00:00,Rain,rain,0.0715,0.7,48.86,45.01,43.78,0.83,1025.2,8.91,12.72,55,0.99,0,4.868,356.9,rain,"{'azimuth': 138, 'altitude': 14, 'dni': 149.2, 'ghi': 40.5, 'dhi': 3.7, 'etr': 1407.2}"
11,2020-01-10 11:00:00,Rain,rain,0.0506,0.6,49.54,46.44,43.61,0.8,1025.3,7.43,11.19,26,0.99,1,7.691,361.7,rain,"{'azimuth': 151, 'altitude': 21, 'dni': 182, 'ghi': 71.4, 'dhi': 6.5, 'etr': 1407.2}"
12,2020-01-10 12:00:00,Possible Light Rain,rain,0.03,0.41,50.59,50.59,43.32,0.76,1025.3,5.61,9.02,340,1.0,1,10,364.6,rain,"{'azimuth': 165, 'altitude': 25, 'dni': 192.4, 'ghi': 90, 'dhi': 8.2, 'etr': 1407.2}"
13,2020-01-10 13:00:00,Overcast,cloudy,0.0011,0.04,51.58,51.58,42.9,0.72,1025.4,4.03,6.07,319,0.99,1,10,367.5,rain,"{'azimuth': 180, 'altitude': 27, 'dni': 201.3, 'ghi': 99.2, 'dhi': 9, 'etr': 1407.2}"
14,2020-01-10 14:00:00,Overcast,cloudy,0.0005,0.02,53.88,53.88,42.99,0.67,1025.3,3.89,6.99,324,0.99,1,10,367.6,rain,"{'azimuth': 196, 'altitude': 25, 'dni': 196.6, 'ghi': 91.5, 'dhi': 8.3, 'etr': 1407.1}"
15,2020-01-10 15:00:00,Overcast,cloudy,0.0002,0.01,55.91,55.91,43.27,0.62,1025.3,5.3,8.34,275,0.97,1,10,366.3,rain,"{'azimuth': 210, 'altitude': 21, 'dni': 196.6, 'ghi': 76.3, 'dhi': 6.9, 'etr': 1407.1}"
16,2020-01-10 16:00:00,Overcast,cloudy,0,0,56.94,56.94,43.0,0.6,1025.4,5.39,9.36,297,0.96,0,10,365.7,,"{'azimuth': 223, 'altitude': 14, 'dni': 165.4, 'ghi': 44, 'dhi': 4, 'etr': 1407.1}"
17,2020-01-10 17:00:00,Overcast,cloudy,0,0,56.32,56.32,42.15,0.59,1025.5,5.3,8.03,327,0.91,0,10,366.8,,"{'azimuth': 234, 'altitude': 6, 'dni': 93.1, 'ghi': 10, 'dhi': 0.9, 'etr': 1407.1}"
18,2020-01-10 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,53.24,53.24,41.18,0.64,1025.8,5.22,6.35,247,0.84,0,10,368.6,,
19,2020-01-10 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0003,0.03,51.83,51.83,40.18,0.64,1026.5,5.24,5.39,269,0.71,0,10,368.8,rain,
20,2020-01-10 20:00:00,Partly Cloudy,partly-cloudy-night,0.0003,0.03,50.6,50.6,39.1,0.65,1027.0,5.1,5.46,228,0.48,0,10,371.2,rain,
21,2020-01-10 21:00:00,Clear,clear-night,0.0003,0.03,49.39,47.57,38.12,0.65,1027.5,4.9,5.16,10,0.2,0,10,373.8,rain,
22,2020-01-10 22:00:00,Clear,clear-night,0.0002,0.03,48.29,46.26,37.47,0.66,1027.8,4.91,5.33,333,0.0,0,10,375.7,rain,
23,2020-01-10 23:00:00,Clear,clear-night,0,0,47.43,45.11,36.9,0.67,1028.4,5.16,5.33,333,0.0,0,10,376.3,,
0,2020-01-11 00:00:00,Clear,clear-night,0,0,46.75,44.1,36.43,0.67,1028.9,5.49,5.49,350,0,0,10,376.1,,
1,2020-01-11 01:00:00,Clear,clear-night,0,0,46.2,42.77,35.96,0.67,1029.3,6.68,7.31,359,0,0,10,371.9,,
2,2020-01-11 02:00:00,Clear,clear-night,0,0,46.1,42.96,35.67,0.67,1029.3,6.11,6.92,353,0,0,10,367.8,,
3,2020-01-11 03:00:00,Clear,clear-night,0,0,45.23,41.87,35.42,0.68,1028.9,6.19,6.61,334,0,0,10,362.8,,
4,2020-01-11 04:00:00,Clear,clear-night,0.0003,0.02,44.54,40.97,35.02,0.69,1028.9,6.34,6.61,322,0,0,10,358.2,rain,
5,2020-01-11 05:00:00,Clear,clear-night,0,0,43.81,40.16,34.17,0.69,1029.0,6.22,6.67,320,0,0,10,354.8,,
6,2020-01-11 06:00:00,Clear,clear-night,0,0,43.18,39.44,32.94,0.67,1029.5,6.17,6.7,322,0,0,10,352.0,,
7,2020-01-11 07:00:00,Clear,clear-night,0,0,43.42,39.78,31.95,0.64,1029.9,6.08,6.48,323,0,0,10,348.7,,
8,2020-01-11 08:00:00,Clear,clear-night,0,0,43.27,39.61,31.18,0.62,1030.0,6.06,6.87,325,0,0,10,347.2,,
9,2020-01-11 09:00:00,Clear,clear-day,0,0,43.34,39.64,30.75,0.61,1029.8,6.16,6.47,327,0,0,10,346.5,,"{'azimuth': 126, 'altitude': 6, 'dni': 281.5, 'ghi': 32.3, 'dhi': 2.9, 'etr': 1407.1}"
10,2020-01-11 10:00:00,Clear,clear-day,0.0003,0.01,44.46,41.08,31.15,0.59,1029.8,5.98,6.25,333,0,0,10,345.4,rain,"{'azimuth': 138, 'altitude': 14, 'dni': 570.2, 'ghi': 155.6, 'dhi': 14.1, 'etr': 1407.1}"
11,2020-01-11 11:00:00,Clear,clear-day,0,0,47.0,44.46,31.45,0.55,1029.8,5.36,5.63,340,0,1,10,343.7,,"{'azimuth': 150, 'altitude': 21, 'dni': 694.8, 'ghi': 273.8, 'dhi': 24.9, 'etr': 1407.1}"
12,2020-01-11 12:00:00,Clear,clear-day,0,0,50.09,50.09,31.4,0.48,1030.0,4.74,5.26,313,0,1,10,341.7,,"{'azimuth': 165, 'altitude': 25, 'dni': 751.8, 'ghi': 353.2, 'dhi': 32.1, 'etr': 1407.1}"
13,2020-01-11 13:00:00,Clear,clear-day,0,0,52.83,52.83,30.56,0.42,1030.3,3.79,4.67,323,0,2,10,334.7,,"{'azimuth': 180, 'altitude': 27, 'dni': 768.4, 'ghi': 380.5, 'dhi': 34.6, 'etr': 1407.1}"
14,2020-01-11 14:00:00,Clear,clear-day,0,0,54.75,54.75,30.96,0.4,1030.2,3.18,3.82,5,0,1,10,331.3,,"{'azimuth': 196, 'altitude': 25, 'dni': 750.8, 'ghi': 351.8, 'dhi': 32, 'etr': 1407.1}"
15,2020-01-11 15:00:00,Clear,clear-day,0,0,55.53,55.53,31.48,0.4,1029.5,3.05,3.89,109,0,1,10,328.0,,"{'azimuth': 210, 'altitude': 21, 'dni': 692.5, 'ghi': 271, 'dhi': 24.6, 'etr': 1407}"
16,2020-01-11 16:00:00,Clear,clear-day,0,0,53.83,53.83,32.54,0.44,1029.0,2.89,3.45,139,0,0,10,324.9,,"{'azimuth': 223, 'altitude': 14, 'dni': 565.4, 'ghi': 152.2, 'dhi': 13.8, 'etr': 1407}"
17,2020-01-11 17:00:00,Clear,clear-day,0,0,52.8,52.8,33.52,0.48,1029.1,2.63,3.07,121,0,0,10,321.7,,"{'azimuth': 234, 'altitude': 6, 'dni': 269.6, 'ghi': 29.7, 'dhi': 2.7, 'etr': 1407}"
18,2020-01-11 18:00:00,Clear,clear-night,0,0,51.03,51.03,34.32,0.53,1029.5,2.36,2.59,353,0,0,10,318.7,,
19,2020-01-11 19:00:00,Clear,clear-night,0,0,49.0,49.0,33.68,0.55,1029.8,2.59,2.59,288,0,0,10,316.5,,
20,2020-01-11 20:00:00,Clear,clear-night,0,0,47.71,47.05,32.46,0.55,1030.1,3.05,3.05,303,0,0,10,313.2,,
21,2020-01-11 21:00:00,Clear,clear-night,0,0,46.65,44.71,31.29,0.55,1030.2,4.37,4.42,346,0,0,10,312.7,,
22,2020-01-11 22:00:00,Clear,clear-night,0,0,45.78,42.94,30.44,0.55,1030.3,5.49,5.59,314,0,0,10,312.1,,
23,2020-01-11 23:00:00,Clear,clear-night,0,0,44.79,41.45,30.03,0.56,1030.2,6.01,6.17,309,0,0,10,311.0,,
0,2020-01-12 00:00:00,Clear,clear-night,0,0,43.83,40.13,29.52,0.57,1029.8,6.32,6.47,316,0,0,10,309.9,,
1,2020-01-12 01:00:00,Clear,clear-night,0,0,42.69,37.34,28.61,0.57,1029.7,9.13,9.19,313,0,0,10,308.2,,
2,2020-01-12 02:00:00,Clear,clear-night,0,0,41.98,36.65,28.33,0.58,1029.4,8.72,8.85,314,0,0,10,306.9,,
3,2020-01-12 03:00:00,Clear,clear-night,0,0,41.33,36.42,28.28,0.6,1029.2,7.59,7.89,317,0,0,10,305.6,,
4,2020-01-12 04:00:00,Clear,clear-night,0,0,40.6,36.0,28.23,0.61,1029.0,6.78,7.07,319,0,0,10,304.5,,
5,2020-01-12 05:00:00,Clear,clear-night,0,0,40.0,35.48,27.94,0.62,1029.1,6.43,6.75,323,0,0,10,303.7,,
6,2020-01-12 06:00:00,Clear,clear-night,0,0,40.29,35.96,27.81,0.61,1029.1,6.22,6.62,327,0,0,10,303.2,,
7,2020-01-12 07:00:00,Clear,clear-night,0,0,40.27,35.65,27.63,0.6,1029.4,6.69,6.98,327,0,0,10,302.6,,
8,2020-01-12 08:00:00,Clear,clear-night,0,0,40.51,36.03,27.27,0.59,1029.8,6.53,6.82,335,0,0,10,302.3,,
9,2020-01-12 09:00:00,Clear,clear-day,0,0,41.11,36.87,26.83,0.57,1030.2,6.34,6.56,345,0,0,10,302.1,,"{'azimuth': 126, 'altitude': 6, 'dni': 284.6, 'ghi': 33, 'dhi': 3, 'etr': 1407}"
10,2020-01-12 10:00:00,Clear,clear-day,0,0,42.79,39.14,27.03,0.53,1030.5,5.91,6.24,352,0,0,10,301.6,,"{'azimuth': 137, 'altitude': 14, 'dni': 572.6, 'ghi': 157.2, 'dhi': 14.3, 'etr': 1407}"
11,2020-01-12 11:00:00,Clear,clear-day,0,0,45.78,42.99,27.7,0.49,1030.4,5.42,5.58,346,0,1,10,301.0,,"{'azimuth': 150, 'altitude': 21, 'dni': 697, 'ghi': 276, 'dhi': 25.1, 'etr': 1407}"
12,2020-01-12 12:00:00,Clear,clear-day,0,0,49.62,47.98,28.69,0.44,1030.0,4.66,5.03,339,0,2,10,300.4,,"{'azimuth': 165, 'altitude': 25, 'dni': 754, 'ghi': 356, 'dhi': 32.4, 'etr': 1406.9}"
